artist_id,artist_name
51188,Paris (2)
5735665,Proc Fiskal
9542,Recoil
194,Various
693532,Wild Geese
38,Aquanote
53625,Binary Star
200452,Cooly G
16678,Debbie Deb
61720,Defunction
68736,The Get Funky Crew
4391,MCM 13
4865,Pascal F.E.O.S.
5892,Satoshi Tomiie
66427,Smooth B.
38238,Ultramagnetic MC's
253392,Wynton Marsalis
38,Aquanote
38,Aquanote
42412,Black Star
8123,Central Living
6124008,Chevals
4670629,Computa Games
5309199,Dorsi Plantar
64616,Gaelle Adisson
36,Lovetronic
83488,Madhouse
15885,Michael Jackson
4451,Pal Joey
26047,Slicker
830983,Darkstar (6)
996,DJ Krush
996,DJ Krush
317099,EX2
4736330,G$D
11790,Jose 2 Hype
819806,K-Stone
669,Petalpusher
2332,Ray Keith
734641,Rhythm Society
34225,Shortkut
668,Summerland
1114,Surgeon
307,Boards Of Canada
157232,DJ Moves
3305,More Rockers
3592,Random Factor
14420,D:Fuse
9562,DJ Bam Bam
71214,DJ Rectangle
69508,Mark V.
35848,Q-Tip
600574,Tyfu
194,Various
49638,175 Crew
361424,Dan Fogelberg
1770958,Dark-N-Ugly
304603,DRS (3)
128536,Fudge
1571894,Hail Mary Mallon
157047,Jazz In A Box
2871073,MC Overlord
192683,Paul Wall
145637,Rusty P's
385859,S.U.N. (2)
2327,Skeptic
1191,Subhead
194,Various
325,A-Sides
2770,AIR
113769,Alive!
3414,Guillaume La Tortue
6050,Herman Funker III
329846,Jara
97667,Lycia
194,Various
194,Various
194,Various
29979,Wayne Shorter
1768,Bedrock
4306,Brother's Yard
111167,D.A.T. (2)
13914,DJ Trajic
2976891,Donsen Park
1305534,Elevated Mindz
4778,Mary J. Blige
238193,Philip Owusu
417,Photek
2321,Polar
22158,Rees Urban
33121,Stories In Dubh
35536,Swollen Members
6771,Accidental Heroes
11393,Blue Amazon
36099,Da Brat
116901,The Dead Milkmen
1200,DJ Crystl
23966,The Dragon
6756,Flying Fish
858,Hardfloor
18641,Hiroshi Watanabe
296,J Majik
4268,Josh The Funky 1
1990,K
51,Lance Nuance
1049,Paul van Dyk
5071,Quoit
194,Various
28629,Beautiful People
26579,Demarkus Lewis
11606,KMFDM
33534,Mariah Carey
214299,Mike Jones (2)
119541,Plank Men
17487,Shanks & Bigfoot
96785,Sysco
7505,The Blunted Boy Wonder
3073,Dietrich Schoenemann
31546,Heatwave
58708,Kool DJ E.Q.
14419,Mark Lewis
109314,Sundog (2)
355,Unknown Artist
69167,2nd II None
318,808 State
77493,The Architect
11790,Jose 2 Hype
94538,Mass Production
274750,Merle Haggard
91515,Monkey Business
86163,Pointer Sisters
194,Various
65469,Airey
43828,Dr. Alban
26411,Nigel Dawson
17852,Real McCoy
51352,Too Short
194,Various
13196,2 In A Room
157348,Strategy (5)
311921,Symbiosis (2)
194,Various
14420,D:Fuse
1101544,Tow Down
99289,Amit
10469,Baron
11606,KMFDM
48865,Kool & The Gang
27131,Pinnchiky
38034,Suv
179335,WC
179335,WC
99679,Clipse
860098,DJ Wreck
91379,Hoodrats (2)
5568,Jamie Myerson
2607839,Marvin Junior / Jr.
156522,Mono Blanco
38265,Mother's Pride
255473,Peter Cetera
39956,Big L
779216,Conjure (2)
875,DJ Skull
1353050,Flight Facilities
317,Klute
66181,MindInfluence
21349,My Life With The Thrill Kill Kult
134136,Prodigy
500736,Tim Green (4)
39454,Tweet
355,Unknown Artist
194,Various
330976,Zest The Smoker
6771,Accidental Heroes
4322281,Boy Harsher
167260,Chus & Ceballos
8260,DJ Koze
55,DJ Rasoul
42499,FFF
18759,Flux & Rinse
3182452,Jupiter Jax
4390774,Mariusz Kryska
3530454,The NG9 Project
2998707,Pageant (3)
86163,Pointer Sisters
10643,Seal
130087,Shade (3)
34225,Shortkut
1655046,Smallpeople
2881426,Acemo
17101,Boogie Down Productions
197863,Cheeky Trax
14014,Common
37905,Cypress Hill
24738,DJ Hardware
142910,Donieus
53485,Doug E. Fresh
63774,Eightball & M.J.G.
20590,Grandmaster Flash & The Furious Five
160237,Isis (3)
1781,Jungle Brothers
49904,Nu Shooz
151114,Private Boiz
112256,Reggie Dokes
10430,Sonic & Silver
17550,Sugarhill Gang
143896,Terminator X
48404,Tom Tom Club
1360,Adam Beyer
267340,Aquanauts (2)
2898368,BioRoot
1396,The Brand New Heavies
16785,Defenders Of The Faith
76242,E-40
6822,Eprom
10995,Erykah Badu
4488466,Force Placement
5606772,Jank (4)
214,Joshua
300774,Juju & Jordash
300774,Juju & Jordash
82087,King Sporty
3094083,Marcel Lune
13726,N.W.A.
65049,Notorious B.I.G.
86877,Paul Mix
86877,Paul Mix
8637,Second Nature
223013,Soichi Terada
143896,Terminator X
194,Various
194,Various
194,Various
6801755,Gessture
6183762,Moutier
8,Mood II Swing
3520514,Jesse Bru
3520514,Jesse Bru
3774503,CASSIMM
1115,Dave Tarrida
59,Kerri Chandler
6983537,Drea (9)
5309693,Buddy Love (8)
4237008,Buttechno
4597480,Artes
3344567,Enzo Leep
3344567,Enzo Leep
214,Joshua
6679430,Mirror Box
1098,Rick Wade
59,Kerri Chandler
272562,DJ Woody
194,Various
1104,Marshall Jefferson
131140,Mr. K
4484059,Lukas Simmer
808542,Juan Sanchez (3)
306157,Burial
313,Free4orm
5705,Space
123741,Maleem Mahmoud Ghania
660946,Heinrich Dressel
1496828,Mutant Beat Dance
4823604,Skuffface
151253,Nikola Gala
276286,Linkwood
85887,Insane Clown Posse
1163931,Map.ache
5646,Stasis
3402,Dan Curtin
1118,Neil Landstrumm
2776885,Ben Rau
2776885,Ben Rau
2776885,Ben Rau
2776885,Ben Rau
2599378,Handbraekes
14165,Future Loop Foundation
3076778,Max Graef
1132875,Bullion
25058,MF Doom
300774,Juju & Jordash
3840,Radiohead
223013,Soichi Terada
3567801,ODESZA
45,Aphex Twin
33454,Asso
171985,Butchwax
137528,The Coup
20206,Doc Tom
7213,Freddy Fresh
3700973,Gauss (2)
635945,Gay Marvine
242071,The Genius
5112245,Goshawk (2)
6347,Halo
476535,Jack Romer
89865,Jedi Mind Tricks
89005,K.I.D.
202401,Krinjah
18984,Marvin Gaye
65049,Notorious B.I.G.
80323,Quad City DJ's
107769,Scarface (3)
1035,Thievery Corporation
194,Various
51979,The Whispers
33625,Black II Basic
11202,Cabaret Voltaire
32633,The Cassandra Complex
946,Coldcut
141078,Comateens
191,David Alvarado
46720,Dead Or Alive
7212,Dub Pistols
14742,EPMD
2597,Fanon Flowers
30,Groove Collective
21742,Jay-Z
21742,Jay-Z
7018,Jordan Fields
9674,Kid Energy
253,Luke Vibert
256,Mike Grant
8309,Miles Maeda
5648,Mos Def
4013,Nick Sentience
2709,Nitzer Ebb
10193,Norm Talley
3952,Organ Grinda
5390551,Patrick Gibin
38832,R.M. Project
111957,Vybe
2794976,Walk The Dog
58435,12 Gauge
2663771,Ayarcana
14751,Black Sheep
5291,Box Blaze & Deetron
4293429,Cody Currie
946,Coldcut
24399,Gangstar Toons Industry
811025,The Hidden (2)
395220,How To Make Sense Of A Window
239622,Jenifa Mayanja
42627,Lauryn Hill
4993025,Oddmann
59464,Omni A.M.
3367037,Ricardo Baez
20991,The Rolling Stones
18845,Slayer
159923,Traxman
194,Various
18200,West Street Mob
26990,4D
21778,A. Crash
3192,Audio Soul Project
72277,Colorblind
217945,Denizen Kane
8828,DJ Godfather
4945,DJ Swamp
2597,Fanon Flowers
161487,Louie Vega
15885,Michael Jackson
185084,Philip Aupperle
603,Solvent
1239529,Tribal Jam (2)
194,Various
194,Various
2893,Woody McBride
73701,Adam Collins
1110,The Advent
344,Cristian Vogel
1974196,Dany Dorado
1148734,Dawsano
4119,Deee-Lite
23631,Derler & Klitzing
3073,Dietrich Schoenemann
48393,Digable Planets
2135,DJ Milton
279014,DJ Total M
4364,DJ Urban
3817,Firefly
1992,Louis Bell
8309,Miles Maeda
1128524,Peaking Lights
553545,Rinse & Repeat
4445949,Ron Bacardi (2)
603,Solvent
89871,Supafriendz
194,Various
4982,Alec Empire
3362,Angel Alanis
3773,Aphrodite
372874,Aspect (3)
4184,Cricco Castelli
57477,Deborah Harry
1060,Dimitri From Paris
6804,DJ Misjah & DJ Tim
3013903,Flaver Shop
567833,Flower (6)
3862,Guru
3,Josh Wink
4714770,Manday Huge
9841,Badawi
216,Club 69
251769,Coleman Hawkins
1859,Flytronix
410414,Larry Wolff & The Streetbeaters
96920,Michael Trance
36421,Phonetic
9690,Raoul Zerna
18951,The Redeemer
38379,Salt 'N' Pepa
29968,Bobby Hutcherson
190763,Division One
34210,DJ Fashion
38928,Gossip
128109,Mix 'N' Tel
57811,Optiv
354543,Raw Beats
44423,Tribe Of Issachar
653,Voodoo Child
2893,Woody McBride
2610,1016
247450,Borut Margon
7690,Clubland
9635,Disko Kidz
201434,F&R Project
53409,Friction & Spice
23962,JG
214,Joshua
11733,Kenny Ken
2759,Kevin Irving
4480,Massive Attack
114414,Nemesis
8060,Room 604
2967,Tyree Cooper
194,Various
228032,"""Fast"" Eddie Smith"
228032,"""Fast"" Eddie Smith"
49638,175 Crew
10413,Dino Latino
23424,DJ PMC
235206,Dub Trio
59107,Eli Nissan
53081,The Juan Maclean
50035,Kappa
11606,KMFDM
93062,Pacha Rebels
9690,Raoul Zerna
194,Various
194,Various
7678,Apotheosis
15241,Bass-D & King Matthew
24673,Cativo
82103,Fugazi
26334,Mark Lloyd
5595,Robbie Rivera
21028,Rulers Of The Deep
9755,"Tim ""Love"" Lee"
203944,Yves Larock
75187,The 2 Live Crew
20404,Base Alert
89719,Brown Sugar
61730,C.C.C.P.
3906,Christian Smith & John Selway
146132,Cuba 2
25395,Dee C. Lee
188591,DJ Rooster & Sammy Peralta
96587,Friburn & Urik
93780,Mad Lion
9690,Raoul Zerna
7494,Riley & Clay
74672,Rosabel
126585,Charles Feelgood
3340208,Claudia Villela
5309,Full Intention
326893,JL (2)
11750,Jonesey
140576,Lords Of The New Church
56518,Sami Dee
47014,M (2)
3165,Mantronix
67226,Stacey Pullen
54188,Subsonik
4576,Wicked Wipe
79578,50 Cent
16845,C-Mos
5876,Ce Ce Peniston
4800,James Ingram
133728,Master & Hess
3100,Problem Child
42357,Richard Saint
53127,Sleepy Brown
7698,Snap!
342345,Vortex (15)
153830,Blades
9797,Kraken
11036,Marradonna
16795,Paul Parker
3100,Problem Child
151710,Red Void
36389,Serious Rope
241001,Swimmerz
44581,Thompson Twins
4942,Titan
2320,Total Science
30024,Young MC
3074,Acetate
3362,Angel Alanis
41052,Bass & Penn
65536,Blue Harvest
2736,Consolidated
15136,DJ Rob & MC Joe
83273,DJ Trooper
6750,Hoax
278,Peshay
2663,Problem Kids
2952,Rick Garcia
62664,S.A.I.N.
21716,Sir Mix-A-Lot
194,Various
29518,Brooklyn Funk Essentials
45241,Cappadonna
746170,Cinthie
1051324,Codebreaker (3)
946,Coldcut
44522,DJ Chus & David Penn
1183,Embee
5112245,Goshawk (2)
2768656,Grupo Almendra
176063,Jules Etienne
4545324,Lord Of The D
4390774,Mariusz Kryska
3892848,Paso (6)
45802,Paul Woolford
83816,Sharon Jones & The Dap-Kings
215580,Theodore Unit
36017,Tiny Elvis
38945,Todd Osborn
12526,Trance Allstars
355,Unknown Artist
194,Various
194,Various
19465,Vicious / Razor & Skribble
100752,2Pac
4984,4E
3268,A Tribe Called Quest
3362,Angel Alanis
925303,Dana Ruh
2237732,David Gtronic
47742,Diana Ross
22776,DJ Anonymous (2)
2053,DJ Pierre
18472,Doormouse
222276,Dred Scott
288,E-Z Rollers
3101,Fatboy Slim
96320,Funky 4 + 1
17552,Grandmaster Melle Mel & The Furious Five
35022,Herb Alpert
60141,Honey Dijon
1837909,Jam City
87336,The Jaz
3503,Juju
82087,King Sporty
503060,Little Dragon
2368911,Loopstars
161487,Louie Vega
187503,Makaveli
881,Marko Laine
45705,Maximum Style
1376,Mr. G
49244,Oliver Huntemann
3661740,Psynote
28209,Public Enemy
71449,Pumpkin And The Profile All-Stars
14743,Redman
29358,Suzanne Palmer
149,Theo Parrish
53898,To Kool Chris
1539516,Tyler St Clair
194,Various
194,Various
133455,214
7274,Bandulu
5876,Ce Ce Peniston
14014,Common
3876159,D. Tiffany
2657129,D.B. (4)
3073,Dietrich Schoenemann
2324859,DJ Haus
2324859,DJ Haus
235889,DJ Rashad
460276,DJ Stingray
3741147,Doubt (5)
2513599,Drvg Cvltvre
212817,Dungeon Family
86997,DWFS
8600,First Choice
6132862,Flora FM
2447,Frankie Knuckles
18231,Fugees
18231,Fugees
2562576,Gal Tsadok-Hai
154551,Geto Boys
4402701,Harrison BDP
4670218,Ian Fink
342986,Icicle
4232982,J. Albert
5495418,Jam For Real
15380,Jay-J & Macari
13965,Johnny Vicious
300774,Juju & Jordash
1421210,Karina (11)
3486604,Kensuke Fukushima
35746,LL Cool J
2178955,Luminodisco
378421,Mark E
142,Masters At Work
6575583,Meraki Soul
2406747,Octo Octa
4838162,Peggy Gou
1914,Phoenecia
11346,Prototype 909
11346,Prototype 909
28209,Public Enemy
16414,R Earth
6488328,Robert Fleck
3000929,Soledrifter
158787,Super Cat (2)
2035635,Truncate
194,Various
194,Various
194,Various
194,Various
6172153,VXO
3027,Adam X
6735514,Alec Falconer
786,Aux 88
251561,Bad Brains
2776885,Ben Rau
2776885,Ben Rau
6104384,Ciel (5)
431731,CJ Jeff
659646,Crystal Castles
3876159,D. Tiffany
22255,D'Julz
127837,DM & Jemini
1172,Drexciya
3039433,East End Dubs
6201053,East Man
2677053,Frank and Tony
3061,Freaks
7213,Freddy Fresh
48430,Hieroglyphics
6269077,James Shinra
50123,John Klemmer
8204,Keith Tucker
218859,Kiljoy
82087,King Sporty
2134289,Leon Lowman
5971548,Liou
1163931,Map.ache
2519329,Maribou State
25058,MF Doom
113976,Model Citizen
6183762,Moutier
2410689,Niro Perrone
30152,Non-Prophets
3803430,PG Sounds
735330,Photonz
227795,Piano Overlord
92936,The Postal Service
1136,Robert Hood
232,Swayzak
870162,The System (8)
795854,Two Armadillos
194,Various
194,Various
194,Various
38040,Yukihiro Fukutomi
4910476,Librarian (4)
5103942,Interstate (12)
4119,Deee-Lite
858,Hardfloor
4710,Mark Farina
76435,Southern Roots
416,Richard Devine
4838162,Peggy Gou
3567801,Odesza
759,Nightmares On Wax
4838162,Peggy Gou
3268,A Tribe Called Quest
1031829,The Whigs
125246,Nirvana
88495,Peter Tosh
4838162,Peggy Gou
17477,Jurassic 5
76894,The Roots
212492,Handsome Boy Modeling School
31712,Del Tha Funkee Homosapien
4838162,Peggy Gou
4838162,Peggy Gou
194,Various
194,Various
7278,Crystal Waters
6866715,Black Chunes Productions
2776885,Ben Rau
2942657,Mak & Pasteman
1102057,Ness (8)
198512,Shinedoe
126,Kenny Dixon Jr.
2719382,Mella Dee
2719382,Mella Dee
5837572,Ricky Razu
3579152,Russell Butler
194,Various
506574,Audiojack
1927726,Art Department (2)
6124008,Chevals
2776885,Ben Rau
2776885,Ben Rau
3216109,REDA DARE
51135,Flunk
2776885,Ben Rau
6231694,The Sacred Collective
4517,Sasse
59066,Sun / Sun / Sun
54720,Patricia Kaas
1660,DBX
12832,Venetian Snares
28104,Aesop Rock
6074066,The Acid Jakal
2219395,The Sun Ra Arkestra
5611,Otto Von Schirach
5611,Otto Von Schirach
5837572,Ricky Razu
194,Various
166506,Omar-S
194,Various
38945,Todd Osborn
4838162,Peggy Gou
5720971,Saine & Smith
6235154,FIT Siegel
194,Various
4624160,Downriver Psychic Divas
3348,Brutal Bill
209415,Jean-Michel Jarre
38945,Todd Osborn
2657129,D.B. (4)
18472,Doormouse
18472,Doormouse
194,Various
18472,Doormouse
194,Various
35451,Unibomber
161604,Martello Bros.
243647,Sascha Dive
23755,Miles Davis
7627,DJ Buck
8227,Joeski & Chus
51685,Cartel Productions
70207,Tone Nice
3333,Soulstice
1098,Rick Wade
809,Mark Ambrose
25671,Los Hermanos
186038,House Factor
194,Various
5172,DJ Misjah
32549,Kokee Anu & Korin Ladke
6320694,Q'D'
7016,DJ Assassin
3505,Future Beat Alliance
3362,Angel Alanis
2183269,Pittsburgh Track Authority
194,Various
6506455,r.hitect
15976,Mr. Flagio
58866,Chrissy
3352,Armand Van Helden
21036,Audioweb
10656,Front Line Assembly
124108,Roni Size / Reprazent
1540289,Bicep
3671,Black Noise
109,Jazzanova
6142,Lyrics Born
228032,"""Fast"" Eddie Smith"
244125,A Baffled Republic
37718,Amp Fiddler
3771,Attica Blues
27080,Avatar
1540289,Bicep
7505,The Blunted Boy Wonder
1837,Brian Harden
631076,Detroitrocketscience
2599,Didier Sinclair
16761,Digital Underground
7966,DJ 3D
34210,DJ Fashion
25514,DJ Sine
283,Dylan
546073,Eleanor Academia
7857,Facs & Dylan
44958,Ghostface Killah
136840,Goodie Mob
51607,Heretik
2634,James Christian
14750,Kool G Rap & D.J. Polo
135524,KSI
80129,McFadden & Whitehead
17450,Napalm
25775,Souls Of Mischief
900057,Striplight
8266,Suburban Boyz
194,Various
17020,Westside Chemical
211501,Actress
59570,Anorak Trax
761961,Anstam
2346938,Archie Pelago
10783,Beastie Boys
125912,Casual
29890,The Clash
31712,Del Tha Funkee Homosapien
33331,Delicious Inc.
26634,Detroit Diesel
2376710,Divine Interface
996,DJ Krush
2145,Gemini
858,Hardfloor
9930,Hesohi
38237,Icarus (2)
6669,Ice Minus
496184,Jack Cracker
59,Kerri Chandler
2450802,LPZ
52000,Mathew Jonson
4347,Orlando Voorn
3411,Ratio
4970,Soul II Soul
47454,Third Sight
1885604,Thud Rumble
51352,Too Short
194,Various
46488,Wax Poetic
4097,Whodini
1026977,acid android
5821,Africanism
131099,Anaphylactic Shock
53501,Andy Vaz
53501,Andy Vaz
3240808,Anno Stamm
59570,Anorak Trax
253476,Barney Kessel
10783,Beastie Boys
262230,Ben Dover & See-More Crevice
164279,Bernard Herrmann
22546,Bombardier
75617,Charlie Parker
2557511,Cyclic Backwash
694101,Da Nayborhoodz
1714841,Darius G.
89442,Deepchild
613800,DJ Chris Bladen
47076,DJ Q-Bert
696,Glenn Underground
696,Glenn Underground
11399,Kai Tracid
1531,Losoul
4886295,Maroje T
77,Mateo & Matos
1146793,Mr. Bizz
1978349,Pascal Viscardi
66852,The Prodigy
1838,Recloose
4081496,Robert Plant And The Sensational Space Shifters
699995,Roy Panton
4288029,Set The Smith
132084,Snoop Dogg
22979,Teebee
1035,Thievery Corporation
194,Various
194,Various
194,Various
194,Various
7960,Atomly
21491,Big Daddy Rick
12408,Chez Damier & Co-Inside
2058,Criminal House
4505214,Das Bruce
1352332,Dirty Beaches
6365,DJ Gregory
2620,DJ HMC
1209519,Eamon Harkin
248923,Gary Harrison
240938,Gaz 'n' Gav
36974,James Harris
3059154,Kareem Cali
1735580,King Hell Bastard
128606,Mardi Gras BB
61172,Marie Divine
1279,Orbital
313265,Three Days Grace
194,Various
119743,Alex Calver
3773,Aphrodite
2219192,The Audio Punk & Stereo Junkie
286482,Bass Collective
10449,Boeing
17815,Boris Dlugosch
5339,Breakbeat Era
262826,Circus Lupus
3218298,D Tiberio
3073,Dietrich Schoenemann
13914,DJ Trajic
56,E.B.E. (2)
8024,Janet Jackson
8760,Madonna
34,Miguel Migs
2183269,Pittsburgh Track Authority
19731,Sade
131789,Skee W.
132084,Snoop Dogg
995843,Tugnut
194,Various
194,Various
194,Various
459610,Apoc
14297,Brett Johnson
10963,Carsten Fietz
259258,Chicago Needle
33762,Claudja Barry
3466,Dave Barker
37343,DJ Z-Trip
59384,Freakwincey
8316,Future Prophecies
20590,Grandmaster Flash & The Furious Five
109,Jazzanova
14017,Jigmastas
630161,Kid Sister
630161,Kid Sister
34613,LHK & Alex Moran
145637,Rusty P's
32411,Sheena Easton
44369,Sygo
3243,Tim Taylor
194,Various
194,Various
38224,12 Inch Thumpers
233054,Baby Beesh
80325,Bone Thugs-N-Harmony
3358,Cassius
9876,DJ Self
288,E-Z Rollers
2825,Goldie
1990,K
32845,Markantonio
142908,Mr. Eddie
2692,Mr. Lee
28795,Prince
167887,Shapeshifters
340849,Zs
34255,2 In Rhythm
13094,Aaron Smith
53608,Aceyalone
1758,The Ananda Project
237712,Aubrey (2)
153007,Audio Menace
218602,Bachman-Turner Overdrive
33708,Bernie Worrell
2291,Cause 4 Concern
1119,Diskordia
44522,DJ Chus & David Penn
74326,DJ Pap
16627,DJ Skribble
3381,Fenomenon
14683,Gloria Gaynor
40235,Hubert Laws
39771,The Jets
20610,Marcelo Castelli
168778,Monologic
203969,Motibus
202819,Pleasurehead
56799,Randy Crawford
38379,Salt 'N' Pepa
60848,Shogun Kunitoki
170554,Spyro Gyra
542335,Starlite Orchestra & Singers
160906,Steely Dan
3140,Tricky
194,Various
194,Various
147211,Ajax (2)
7282,Alex Party
3773,Aphrodite
88913,"Dave ""Rockin"" Duke"
75526,Def Harmonic
13898,Denise Lopez
196910,Dimas Carbajo
12588,Gary Numan
66309,The Herbaliser Band
56887,High Priest
20266,Impulse Factory
35740,Jane's Addiction
34613,LHK & Alex Moran
35746,LL Cool J
2419943,Sleazy Mcqueen & The Nasty Fruits
1671181,Steve Kuhn / Sheila Jordan Band
36227,Stuntmasterz
762037,Tom Barabas
194,Various
45593,Ali Wilson
4690,Alison Limerick
4927,Basic Unit
8349,BK
1382379,Black Jesus (5)
12764,Brain Bashers
18194,Capitol K
31579,DJ Micro
221503,Eddie Murphy
15510,Fergie
63145,Foundation
57755,Frank Ski
9431,Grayson Shipley
14061,The Heartists
4146,L.A. Williams
18980,Leon Haywood
12377,Mode 4
2692,Mr. Lee
61605,Psychorudes
7025,Rob Acid
32426,Stimulant DJs
80134,The Weather Girls
39827,3rd Bass
16845,C-Mos
33762,Claudja Barry
9694,Cosmic Pimp
25295,Dan Ghenacia & David Duriez
261045,Digitalism
36480,Dream Planet Project
3414,Guillaume La Tortue
38939,Ice Cream Social
16123,Jeff Bennett
3190,Kenneth Graham
11606,KMFDM
18082,Love And Rockets
2880,Markus Enochson
10851,Murray Richardson
141380,Musical Youth
11821,Ortus
1319,Patrick Lindsey
4056,Praga Khan
164,Pressure Funk
3980,Tony Thomas
194,Various
194,Various
51860,Warfare
46488,Wax Poetic
1591,Carissa Mondavi
12294,Cevin Fisher's Big Freak
27326,Cookie Watkins
72812,Davis & Santini
29766,Dimas & Martinez
288,E-Z Rollers
9585,Echomen
2574675,Fool (7)
43577,G-Rom
12304,George Llanes
1244,Grooverider
95728,Hampshire & Weatherley
322992,Jackie Gleason
141271,Journey Into Sound
17477,Jurassic 5
17477,Jurassic 5
11606,KMFDM
104175,Matt Williams
139643,Method Man & Redman
63978,Nappy Roots
124108,Roni Size / Reprazent
126067,Sauce Money
1782,State Of Mind
5531,Tony De Vit
318,808 State
254407,The Babys
14630,D & A
252593,Hoobastank
1370351,The Infamous Stringdusters
110406,Levert
6187,Meeker
10851,Murray Richardson
20122,Neonkind
10866,Nylon
17852,Real McCoy
7297,The Shamen
1230,Troy Brown
6263,Ubu
194,Various
194,Various
50375,Zip Code
21848,Danny Howells & Dick Trevor
14604,Fortress
219088,Qwel
321128,Rihanna
38379,Salt 'N' Pepa
114329,Sporty Thievz
6289,Sub Project
3980,Tony Thomas
190696,V.I.C. (2)
136764,Adam Smasher
15223,Andy Farley
71,Baby Doc
129207,Coley
22748,Danilo Vigorito
67369,DJ Ali
5172,DJ Misjah
2825,Goldie
71236,The Hitsquad
50662,M.O.P.
20161,Mark Kavanagh
66534,Mike Balance
11607,Psykosonik
96655,The Ruffneck
111195,Skymoo
1903702,Soul Liberation
4834,Stereo MC's
21940,Sybil
10234,Towa Tei
355,Unknown Artist
194,Various
165375,Ying Yang Twins
2517289,A Drummer From Detroit
5844,Akufen
4927,Basic Unit
39504,Blubba Boy
33200,Cheryl Lynn
75526,Def Harmonic
28866,Disco Amendment
324,Distorted Minds
996,DJ Krush
170,DJ Sneak
889347,FaltyDL
696,Glenn Underground
32296,Jel
37823,"Johnny ""D"" De Mairo"
3687,Johnny D & Nicky P
7018,Jordan Fields
2859824,Lakosa
1136190,M.A.R.E.E.
71789,Mazi Namvar
397677,Mollo
92030,Oblik
1247,Panacea
3664,The Previous
6423,Silvio Ecomo
170554,Spyro Gyra
44911,Syndrom
10515,Telemark
9534,Tim Xavier
4942,Titan
101965,Tribal Tech
2281175,Valentin (7)
194,Various
53193,Vast Aire
36560,$tinkworx
7269,Aly-Us
1232307,BAI-EE
30011,Brand Nubian
6396,Chris Clark
18609,Church Of Extacy
206729,Crooklyn Dodgers
888250,Dam-Funk
7966,DJ 3D
996,DJ Krush
493732,Dos Noun
696,Glenn Underground
3862,Guru
1029,I:Cube
13732,Ice Cube
8024,Janet Jackson
8024,Janet Jackson
1403853,Javier Carballo
3345,JohNick
255,Johnny Fiasco
113468,Layzie Bone
66373,Lime (2)
35746,LL Cool J
366191,Ludovic Vendi
383486,Medit8
42444,MJ12
49244,Oliver Huntemann
11681,Phlash!
76894,The Roots
145072,Roy Orbison
25495,RZA
6319074,Shmoo (4)
132084,Snoop Dogg
7,Sylk 130
475475,Tamar
194,Various
12052,The 10th Planet
3471798,Adesse Versions
45,Aphex Twin
999887,Baaz
2776885,Ben Rau
39956,Big L
6396,Chris Clark
17589,Curtis Mayfield
26579,Demarkus Lewis
26579,Demarkus Lewis
259338,Developer
996,DJ Krush
4478,DJ Shadow
91960,Dorothy Ashby
3484769,Draag
3324359,Fluxion A/D
8029,Jamiroquai
638466,Jay Lumen
361222,JKriv
5495420,Jus Jam
59,Kerri Chandler
18983,Love Unlimited Orchestra
26918,Missy Elliott
3315264,Mori-Ra
13726,N.W.A.
13606,P.M. Dawn
1935316,Palmbomen
2130811,Phonetic Composition
75712,Radical Abuse
100558,Raekwon
28164,Ralphi Rosario
1098,Rick Wade
6060529,Roll Dann
21019,Ron Maney
179061,The Rotating Assembly
145637,Rusty P's
107769,Scarface (3)
3009623,That Man Monkz
6933,Timeblind
194,Various
194,Various
194,Various
194,Various
194,Various
194,Various
13196,2 In A Room
391170,Arctic Monkeys
41,Autechre
9472,Auto Kinetic
5099,Baby Ford
5099,Baby Ford
219986,Bruce Springsteen
8581,Daedelus
47162,Davros
47309,Dead Prez
3395560,Don't DJ
18472,Doormouse
493270,Drive-By Truckers
13183,Femme Fion
30958,Floorplan
3061,Freaks
28938,George Llanes / Jr.
2825,Goldie
858,Hardfloor
82693,The High & Mighty
82693,The High & Mighty
1029,I:Cube
1103,Infiniti
85887,Insane Clown Posse
1631125,Jon Hester
1032,Ken Ishii
1866,Leftfield
229,Lego
313416,Mac Lethal
1164218,Maxmillion Dunbar
1543711,Miss Vera's Boys
2446,Mr. Fingers
271516,Neil Diamond
252434,Neutral Milk Hotel
15043,Noize Creator
10193,Norm Talley
3567801,Odesza
1204979,Open Mike Eagle
5611,Otto Von Schirach
660735,Patrice Scott
1030,Plastikman
3722,Prefuse 73
28795,Prince
4675744,Renato Powers
6389990,Revivis
835,Richie Hawtin
835,Richie Hawtin
1136,Robert Hood
3330,Shake
49074,Sir Menelik
83080,The Smiths
83080,The Smiths
82924,Smut Peddlers
15158,Taj Mahal
96826,Tone Loc
18528,U.V.C.
355,Unknown Artist
194,Various
194,Various
194,Various
194,Various
194,Various
194,Various
194,Various
194,Various
194,Various
12832,Venetian Snares
12832,Venetian Snares
12832,Venetian Snares
12832,Venetian Snares
175150,Waajeed
52145,The Wailers
128581,X (5)
40432,Yak Ballz
1226529,207737
41117,3 Spirits
4984,4E
39785,777
6847,95 North
114617,aaaa
30059,Abuser
1515992,Andrade
9738,Andreas Kremer vs. A. Crash
1682758,Anklepants
4642084,Arctor
7274,Bandulu
201238,Benjamin Orphan
2941294,Boogie Nite
156523,Brendon Moeller
27,Cari Lekebusch
28327,Chip E.
3657,Christopher Just
746170,Cinthie
746170,Cinthie
