971,LF RMX
972,Pulse Msc
973,Mother 
974,Mindcut
975,Shelter Records 
976,Variete Music
977,Coastal Haze
978,Zodiac 44
979,Downhill Music
980,Rewire Musik
981,Texas Recordings Underground
982,Another 
983,Detroit Underground
984,Downtown 161
985,Woodwurk
986,USB Records
987,Dailysession Records
988,Bla Bla Records
989,Black Sweat Records
990,Record Shack Records
991,Eglo Records
992,Slow Motion Records 
993,Rush Hour Music
994,Riviera Club
995,Firecracker Recordings
996,Psychopathic Records
997,Giegling
998,Ed Banger Records
999,Mammoth Records
1000,Money $ex Records
1001,The Trilogy Tapes
1002,Foreign Family Collective
1003,75 Ark
1004,Riot Beats
1005,Ornate Music
1006,Hudd Traxx
1007,Catalyst Recordings
1008,Enemy Soil
1009,JungleXpeditions Records
1010,Eighteenth Street Lounge Music
1011,Mindspore Records
1012,Play It Again Sam Records USA
1013,Raw Form
1014,Studio Sound
1015,Flash Traxx
1016,People Of Rhythm
1017,Red Brunette
1018,FXHE Records
1019,Coco Machete Records
1020,Danzalot Records
1021,Omen Recordings 
1022,SuperBra
1023,Ahead Of Our Time
1024,Gangstar Toons Industry 
1025,Kobayashi Recordings
1026,Plak Records
1027,Blind Box Series
1028,Night People NYC
1029,UMe
1030,American Recordings
1031,Scion Audio/Visual
1032,Labworks UK
1033,Thrust 
1034,Plein Gaz Productions
1035,Galapagos4
1036,Lakeshore Records
1037,a.r.t.less
1038,_Ï_µ_È___«_ü„è
1039,KGB Records 
1040,124 Recordings
1041,Solid Recordings
1042,AJP
1043,OTR 
1044,Kickin Records
1045,MÌ©nage Music
1046,Lust4House
1047,Domino USA
1048,Rinse & Repeat
1049,Danja Zone Entertainment
1050,Digital Hardcore Recordings 
1051,Sound Artillery
1052,SI Project
1053,Red Alert
1054,Flaver Shop Records
1055,Flower 
1056,Profane Vein Records
1057,Twisted America Records
1058,Impulse!
1059,Far Out Recordings
1060,Grit Records 
1061,Abstract Music
1062,Creative Sounds
1063,On Point Music
1064,Slammin' Records
1065,Playmobeat
1066,Citrus Recordings
1067,Congo Natty
1068,WaveTec
1069,Cosmic Records 
1070,Columbia Masterworks
1071,611 DnB
1072,Mix & Blen'
1073,Dessous Recordings
1074,Gossip Records
1075,React
1076,SOS Records
1077,D.J. International Records
1078,Mecca Recordings
1079,Bonzai Records
1080,ROIR 
1081,Mi Casa
1082,True Playaz
1083,ZYX Music
1084,Sub Octave
1085,Azuli Records
1086,Three Sixty Records
1087,MAP Dance
1088,Lil' Joe Records
1089,Tumbata Records
1090,Oak Lawn Records
1091,Tronic
1092,Vudu Recordings
1093,Warrior Wax
1094,Tech-Asylum Recordings
1095,AM Records
1096,Adventure Music
1097,Orgone
1098,Massive Drive Recordings
1099,Choice House
1100,Science
1101,Staub
1102,G Unit
1103,Junior London
1104,Vicious Grooves
1105,Sound State
1106,Hard Beats Inc.
1107,Kidesol Records
1108,Underfire
1109,Soopa Records
1110,Megatone Records
1111,Knight Life Recordings
1112,Solmatic Records
1113,Urbana Recordings
1114,Cloud City Records
1115,Nettwerk
1116,Stormcat Music
1117,Dance Street
1118,Paper Recordings
1119,Dorigen Music
1120,Nastymix Records
1121,Embedded
1122,We_r House
1123,Disco Demolition Records
1124,Fire Music
1125,Pressed For Time
1126,Apersonal Music
1127,Rewind Records 
1128,Fina Records
1129,Subliminal
1130,Tusk Wax
1131,Daptone Records
1132,Mindfood Records
1133,Primitive
1134,Stripes
1135,Autoreply Music
1136,Black Wood Records
1137,TRIBAL United Kingdom
1138,Distort Records
1139,Intercom Recordings
1140,Skint
1141,Enjoy Records
1142,Night Slugs
1143,Rawkuts
1144,"The ""Untouchable"" Death Row Records"
1145,Parousia
1146,Strictly Hype Recordings
1147,Radiograffiti
1148,20:20 Vision
1149,Rewind The Classics
1150,Night Shift Records 
1151,Flux White
1152,Tension Records
1153,Unknown To The Unknown
1154,Juke Trax
1155,Utopia Recordings
1156,Don't Be Afraid
1157,New York Trax Imports
1158,Adrenalin Records
1159,Gold Mind Records
1160,Westbound Records
1161,Shogun Audio
1162,Greenhouse Recordings
1163,DJB Records
1164,Aesthetic Audio
1165,God Particle
1166,Jesus Was Black
1167,Danny Was A Drag King
1168,Schematic
1169,Sonic Records
1170,Schmer
1171,Manna Records 
1172,Well Street Records
1173,Rhythm People
1174,Beste Freunde
1175,Z Records
1176,Serotonin
1177,Sonic Groove
1178,EXT
1179,Last Gang Records
1180,Planet Euphorique
1181,Bass Culture Records
1182,Lex Records
1183,Eastenderz
1184,Hi Tek Sounds
1185,Scissor and Thread
1186,Wash House
1187,Spaziotempo
1188,Analogical Force
1189,Galaxy Sound Co.
1190,Function
1191,Music From Memory
1192,Feedelity
1193,HouseOnWax
1194,Ndagga
1195,La Bella Di Notte
1196,Kimochi
1197,SUED
1198,Acid Avengers
1199,Money Studies Records
1200,Sub Pop
1201,Four:Twenty Recordings
1202,Kann Records
1203,Mule Musiq
1204,Bunchlox Music
1205,Timesig
1206,ATO Records
1207,Rolling Stones Records
1208,Touched Electronix
1209,Sampled Recordings
1210,TGP
1211,RoulÌ©
1212,Music That Moves
1213,Private Collection 
1214,Houseum Records
1215,Gruuv
1216,Kaoz Theory
1217,Kolour LTD
1218,Meta 
1219,Parliamnt
1220,Dance Sacred Records
1221,Moodmusic
1222,Accelerate
1223,Definitive Jux
1224,Total Energy
1225,Soiree Records International
1226,Portage Garage Sounds
1227,2MR
1228,City Limits
1229,Polydor
1230,Trax Of Interest
1231,Deep Vibes Recordings
1232,Antima Records
1233,REEL Discs
1234,Vicious Music
1235,Colourforms
1236,Holic Trax
1237,Los Hermanos
1238,Micmac Records
1239,Speaker Attack
1240,Mankind
1241,Phono
1242,Suicide Recordings
1243,Pittsburgh Tracks
1244,Gotham Grooves
1245,r.hitect
1246,Discoring Records
1247,Mother Records
1248,Third Mind Records
1249,Sonar Kollektiv
1250,Real People
1251,Vega Records
1252,Apollonia
1253,Dragonfly Records
1254,Elypsia
1255,Brique Rouge Traxx
1256,Stepwise Recordings
1257,Strapped Records
1258,Outbreak Records
1259,Biotic
1260,LaFace Records
1261,Rock And Fuck Records
1262,Nervous Dog Records
1263,Cold Chillin'
1264,Ksi Hard Records
1265,Napalm
1266,Rong Music
1267,La Musique Fait La Force
1268,Sunburn Records
1269,Emotive Records
1270,50Weapons
1271,Dum Records
1272,Output
1273,Lucy Lane Records L.L.C.
1274,Watergate Records
1275,Central
1276,Disgruntled Records
1277,Amputate
1278,Original Jazz Classics
1279,All City Records 
1280,Underground Vibe
1281,Contemporary Records
1282,Ecko Records
1283,Neurotrope
1284,React Recordings
1285,Facetoface
1286,Flipside Records 
1287,Groovin Recordings
1288,Tracid Traxxx
1289,Another Picture
1290,Kraftjerkz
1291,Terminal M
1292,XL Recordings
1293,Nonesuch
1294,Liquidator Music
1295,Chill Records 
1296,WIDEawake
1297,Perc Trax
1298,Def Jam Music Group Inc.
1299,Atomiq Records
1300,t:me
1301,Northport
1302,Zoo Music
1303,Faya Combo
1304,Primary Recordings
1305,GNG Records
1306,Embassy Records
1307,Bouq. Records
1308,Uni-Fi Records
1309,Universal
1310,High Rise Records
1311,Estatus Discos
1312,Realtime Records
1313,Timetable Records
1314,Jump Recordings
1315,Dance Baby Records
1316,Elliott Street Records
1317,Sub Terranean
1318,Lab-Oratory Records
1319,Episode
1320,Hustle Disc Records
1321,Hollywood Records
1322,Rephlex
1323,Jazzanova Compost Records 
1324,Beyond Real Recordings
1325,Fool's Gold Records
1326,Camouflage Recordings
1327,EMI America
1328,Theoretic Records
1329,R & R Record Review
1330,Tidy
1331,DreamWorks Records
1332,Cassius
1333,The Social Registry
1334,Music Plant
1335,House Works
1336,Katalyst Trax
1337,Invasion Records 
1338,CityDeep Music
1339,Beatservice Records
1340,Musiq
1341,Blazaebla
1342,Mantra Vibes
1343,Next Plateau Records Inc.
1344,Fonal Records
1345,Madacy Entertainment
1346,Slip 'n' Slide
1347,Zoo Entertainment
1348,Wobblyhead
1349,T.U.S.O.M. Recordings
1350,Beggars Banquet
1351,Ozone Music
1352,Impulse Records
1353,Detour Recordings
1354,Morris Audio Citysport Edition
1355,ECM Records
1356,Jaz Records
1357,Freezing Point
1358,X-Es Records
1359,Forged Recordings
1360,Shock Records
1361,Caffeine Records
1362,Dos Or Die Recordings
1363,Deco Records
1364,USR 
1365,Virgin Underground
1366,Chisel
1367,Hardcore Blasters
1368,Freaked Records
1369,Combustible
1370,Pitch Black
1371,Manual Music
1372,Consigned Recordings
1373,Red Ant Entertainment
1374,Vinyl Soul
1375,Airgap Records
1376,School Records
1377,Freeq Show
1378,Strictly Hits Vinyl Service
1379,Gyration
1380,Nublu Records
1381,Eve Records
1382,Tommy Boy Silver Label
1383,Smash Records
1384,UK Bonzai
1385,BeatFreak Recordings
1386,Saw Recordings
1387,Hitwave Music
1388,Pschent
1389,Honey Pot Recordings
1390,Pickwick
1391,Hypocrite Records
1392,Island Def Jam Music Group
1393,High Country Recordings
1394,Underwater Records
1395,Northwest Dynamics
1396,Y2K
1397,Armalyte
1398,TCB Music
1399,Shaboom Records
1400,Soundclash
1401,Chill Factor
1402,Ten Lovers Music
1403,Superstition
1404,Plastica
1405,End Recordings
1406,TeC
