687970568,1089805
687970460,31570
687970424,528342
687970388,97253
687970466,37112
687970394,1956288
687970430,1332174
687970433,9148800
687970534,1254777
687970546,14981
687970494,2085807
687970550,31980
687970413,1706815
687970414,105214
687970553,655241
687970557,3725188
687970560,71481
687970422,395103
687970609,10003
687970610,206372
687970687,255672
687970693,42685
687970695,6987196
687970698,469572
687970578,168269
687970582,145209
687970586,260897
687970587,2020724
687970628,4971378
687970712,2372190
687970715,5046
687970637,308771
687970722,347868
687970643,3738886
687970596,5582
687970440,7911
687970732,7973470
687970606,548673
687970446,706354
687970740,588260
687970661,199815
687970448,3039036
687970679,21727
687970798,1221212
687970800,3062714
687970912,2237804
687970917,25595
687970758,1442838
687970882,151306
687970768,1623349
687970849,1560794
687970850,896626
687970855,38166
687970781,1944627
687970871,222270
687970786,1369835
687970754,3165065
687970756,918691
687971022,177466
687971027,26105
687971042,1565074
687971043,29028
687970902,304732
687971046,4992818
687971048,46852
687971050,389964
687970940,1197424
687971061,392828
687971063,592372
687971068,689420
687971082,14990
687971083,84941
687971084,13220
687971095,203874
687971098,24650
687970899,19839
687971118,150525
687971119,102361
687971004,3478681
687971248,112890
687971249,490309
687971252,2469905
687971011,183575
687971166,519056
687971286,161113
687971127,12935
687971174,21623
687971138,51538
687971139,800981
687971140,9295910
687971192,79014
687971193,8401261
687971143,389162
687971196,374818
687971001,167618
687971340,77804
687971104,1115841
687971289,416130
687971294,118579
687971110,16800
687971392,143965
687971307,2366307
687971413,53021
687971212,203482
687971432,1080577
687971441,186684
687971566,3368575
687971573,16009
687971558,882178
687971575,52776
687971577,1252241
687971578,56422
687971584,121484
687971586,451361
687971594,1876466
687971500,499711
687971604,1259279
687971605,97748
687971503,202252
687971615,1203593
687971623,916204
687971319,4809162
687971538,463803
687971458,141832
687971459,575711
687971323,3539916
687971683,9294980
687971684,9295785
687971775,1151386
687971667,25107
687971685,9295559
687971644,131038
687971652,235776
687971664,7125
687971808,9290013
687971724,405302
687971725,43030
687971805,10836
687971466,11001
687971472,74617
687971545,157316
687971476,179397
687971478,8720923
687971681,693319
687971898,226494
687971901,17206
687971904,59755
687971905,4803290
687971907,56872
687971915,138605
687971918,7514056
687971923,4737076
687971927,9420975
687971932,73259
687971943,320274
687971755,709836
687971960,10837
687971844,1546
687971848,207368
687971977,6636
687972112,3399
687972116,88842
687972012,152848
687972135,1903127
687972138,1218323
687972019,1116058
687972312,4696602
687972030,98833
687972058,299497
687972071,1293754
687972073,577437
687971855,434510
687971860,2678979
687972220,3451042
687972237,112571
687972256,2227285
687972270,3052032
687972282,712123
687972159,2934673
687972180,17556
687972181,147838
687972168,604725
687972306,87391
687972192,31250
687972199,892612
687972533,99243
687972637,57563
687972523,185111
687972525,2809459
687972526,657488
687972360,255663
687972417,3035485
687972732,5719
687972738,582676
687972752,1058151
687972753,562717
687972767,1511400
687972768,502492
687972492,67454
687972505,209631
687972816,317124
687972821,27112
687972822,89238
687972861,3104747
687972873,2263022
687972969,36693
687972831,311695
687972951,5564227
687972687,651292
687973076,972549
687972897,294720
687972901,56603
687973019,6571713
687972936,512784
687973472,337850
687973475,1808289
687973270,56725
687973478,29999
687973487,3104747
687973292,42445
687973298,2377926
687973251,903508
687973256,220289
687973619,544309
687973627,1779698
687973628,1618505
687973515,353466
687973458,2474831
687973436,138186
687973497,1268969
687973357,139060
687973358,753659
687973754,11244
687973760,32440
687973673,32418
687973676,120845
687973761,80165
687973762,169857
687973651,25349
687973766,3047026
687973767,313514
687973688,204132
687973776,106983
687973777,21819
687973779,937008
687973702,322364
687973660,757442
687973661,176181
687973904,3508000
687973921,15319
687974003,230729
687973811,9991
687973825,650052
687973826,89331
687973828,38796
687973829,44049
687974011,945719
687974075,5776
687973851,1120804
687973852,1110182
687974118,4098066
687973861,55733
687974120,6677162
687973869,2236528
687973958,88746
687973871,438388
687973873,52786
687973962,636025
687973883,908714
687973889,101998
687974056,10635396
687973890,183045
687974028,1145674
687974036,1514805
687973991,317522
687974253,11450615
687974347,7811189
687974175,10802778
687974279,6588394
687974167,10231947
687974123,821729
687974152,10597324
687974203,239130
687974124,6953566
687974343,1794076
687974169,8072954
687974257,1225422
687974206,602689
687974185,10739074
687974077,2463812
687974329,6019172
687974078,612206
687974126,1662702
687974231,1055352
687974259,11450469
687974260,11450469
687974286,10752055
687974239,9966766
687974158,11578520
687974210,90299
687974252,9693081
687974243,1975807
687974082,213194
687974128,213194
687974338,10109
687974199,1111695
687974307,11079739
687974267,11656376
687974182,11526134
687974394,1930471
688757038,6538497
689008162,7372838
687974323,11493740
687974418,1139165
687974447,8972747
687974194,11357547
690158017,10171595
688744796,2191572
687974187,10844938
687974466,11949742
687974463,38294
687969097,9385549
688127373,9740047
687974414,5817462
690917044,7876858
688128503,1159990
687974346,5181895
687974340,5390364
688127481,5813565
687974378,6851658
690875635,128926
687974369,11773715
690962205,102610
693778565,153573
687974432,7436003
687974370,11646097
690900877,461457
687974350,11460291
687974425,11896509
687974290,10933213
687969485,241397
687974192,9983611
687974411,2451092
687974421,7686170
687974364,11743847
690143405,6291680
687974365,7549350
697139884,38089
697368092,605567
701063236,12008619
698099698,363644
705088220,1242188
703506484,31006
697370355,1199
703524447,204887
703503617,1605071
705091210,733685
697369988,1082131
701071886,10817696
702562241,6298
701115181,11636825
698099136,71770
704790889,938323
703480118,9594041
697368379,70062
709629024,204797
712656387,11873213
712873506,11705507
712876524,9358355
712876625,10734894
712876684,11745197
712876973,4885501
712877229,4605961
712898183,9469473
714330665,11754237
687969296,8287769
716117014,9334337
716117368,12019729
716117616,9959376
687974363,11685043
716120057,5606225
716121757,11943477
717324817,11906648
717376228,11490004
717376691,10439008
717376973,11894758
717377594,5679944
717598112,7751447
717598258,11986669
717599533,12003601
687972037,367358
717760751,8732569
717893257,11017904
717895704,11017904
717896472,11708355
717899711,11896262
717902145,11721085
687969591,10123626
721865558,181344
721866130,59791
721867068,916934
721867529,771195
721868071,578495
687969353,118166
722584004,246522
722601601,47976
722601977,72098
722610645,49250
722613934,2781
722621561,74444
722622922,7563727
722641177,59492
722642134,11333
723162730,648786
723163626,763448
723171148,352679
688750689,10632973
723224595,572750
723225078,5523923
687969483,59756
725443837,37038
727939381,4034083
727939550,606718
729106975,9367516
729116386,4372637
729130646,977557
729130767,1471608
729496328,976187
729498918,506043
730679945,1061649
733329570,12190736
733330226,11685043
733348610,81821
733351258,116221
733352006,4984790
733355042,11951757
733643270,6038
690927868,8804746
743974375,11450469
687970393,10809010
744716478,11105503
745153236,12158661
745153600,11928058
750808199,5679944
750812755,3257100
750813621,12066339
750813653,12066339
750821815,3833130
750822316,6317280
750823064,65325
750823250,11750337
750823463,11905919
750826402,12008585
750836518,649914
687969140,90110
755688209,1825845
755689392,128164
757750204,27360
757777008,1515
758868476,3991
758892518,119264
758901063,5813565
759650256,3833130
759651576,11899076
759734934,203228
759735467,2527036
759953231,12158661
760059533,11616
760087564,2633451
761131873,3246342
761148191,31503
762226300,2191572
762352702,1130660
762360760,810651
762372143,2943871
762376215,299309
762377681,5318818
687969573,9339393
763091533,10818482
763091838,11948166
763094826,3067412
763112814,12336557
763198939,25707
763248738,265125
768727721,12158661
770280243,11603905
770282121,10925278
770319367,4151370
770479946,13360
770490274,744179
770496771,92766
750844213,12241402
772230107,22054
772245227,42137
773309119,76939
773311588,76958
774003342,373511
774023912,264272
774552143,734910
775826020,860834
775834484,12384930
775835126,11416220
777180395,3997
777392101,472236
777423944,250773
777448029,533727
777925121,1058371
777926292,307830
777946445,227023
778180454,9292388
778226065,6128240
778231869,2186579
778237620,10848015
778242174,10444485
778253391,207745
778286614,12066192
778287317,5386944
778510229,9910724
778538929,20855
778539372,1999
781332518,222024
781337587,175909
781351209,476982
781548374,113441
781563587,69177
781592506,38329
781858310,1233739
781946168,1161705
781947154,1440057
782245329,904292
782250910,499142
782287682,646539
782464576,2278730
687968742,11308537
693791969,126605
687968728,6798283
687968698,6922344
687974379,9534861
687969005,4444028
687968911,9115
687969122,9619872
687969007,780727
687969382,3874506
687969383,7668038
687968944,9504265
687969137,848597
687969043,904758
687969124,5707929
687969125,10739
687968987,804340
687969132,9079131
687969152,110129
687969065,228428
687968913,657631
687969121,11094069
687968747,1392575
687969341,6697917
687969490,8443276
687969180,9804448
687969189,2259571
687969207,154121
687969247,4857686
687969350,9356889
687969351,1839974
687969354,7975806
687969358,1075750
687969197,10996784
687969216,10610531
687969302,6239241
687969401,6254059
687969451,5865500
687969252,56766
687969178,6883
687969320,9419848
687969323,105415
687969267,243263
687969324,169151
687969334,4502841
687969769,13308
687969543,7426210
687969943,5469
687969548,1002239
687969558,34523
687969793,9840865
687969658,2210489
687970029,3129146
687969664,550816
687969567,2001011
687969529,777778
687970034,58686
687969676,31551
687969733,4009254
687969625,4054783
687969554,9259258
687969753,6124723
687969754,6291664
687969783,46511
687969702,3509031
687970174,3072261
687969842,26107
687969862,296795
687969869,31190
687969853,1957
687970187,10704978
687970059,2018635
687970198,412339
687969883,4504232
687970089,34636
687970091,17700
687970250,26835
687970514,6951719
687970521,24646
687970272,545569
687970297,9872251
687970487,797729
687970530,1985
687970310,93956
687970806,127122
687970581,1522015
687970616,20355
687970714,969348
687970641,17487
687970652,251251
687970407,151883
687970244,9119455
687970663,417065
687970415,839142
687971014,25259
687970759,5084591
687971025,6909
687970767,1421399
687970854,418167
687971037,15755
687970863,2369541
687971047,89575
687970870,32705
687970873,3736435
687971072,12714
687970958,6000994
687971076,25308
687970963,1878247
687970968,22516
687970891,5681311
687971352,44150
687971354,229038
687971266,5622
687971162,44359
687971270,39352
687971169,1411424
687971171,4623
687971287,85318
687971178,133596
687971419,7359403
687971428,1461117
687971434,281956
687971567,119385
687971776,327438
687971635,4051
687971662,26343
687971700,710120
687971533,142995
687971115,232678
687971444,59321
687971989,494284
687972104,1091119
687972106,36325
687971739,8898
687971886,32000
687971948,151228
687971955,3114962
687971845,90218
687972236,37776
687972323,8207
687972324,5132
687972132,84578
687972249,157854
687972424,14253
687972740,82902
687972769,198288
687972536,60743
687972782,148297
687972549,41410
687972439,472456
687972186,25260
687972586,185175
687972818,186179
687972601,165508
687972613,146790
687973374,64304
687973268,4927
687973269,72460
687973274,156210
687973483,196105
687973491,1496403
687973492,280921
687972891,79769
687973099,199243
687973622,347300
687973623,1183525
687973169,2186089
687973240,612300
687973751,1684534
687973675,1022485
687973770,72217
687973684,1486532
687973775,3123723
687973457,73614
687973782,3235256
687973700,363833
687973540,6598
687973802,48554
687973369,334855
687973443,18090
687973446,547993
687973347,24683
687973906,78745
687973938,2228205
687974017,2330562
687973857,75777
687973832,5550227
687973859,256896
687973947,27957
687973867,73156
687973868,94560
687973972,70549
687974022,47609
687973989,95704
687973822,3128257
687973900,324116
687973734,272
687974053,11403090
687974220,11429584
687974125,204955
687974256,11438893
687974106,405011
687974392,7060948
687974317,11723758
687974130,11393073
687974246,1266509
687974353,3512919
687974311,11556969
687974164,8446933
687974208,1616626
687974248,1266513
693786143,12838
687974071,2073556
687974161,7083423
687974321,10742173
687974149,1690596
687974277,8240291
687974265,11664127
687974074,58137
687974405,11058897
687974348,3979609
727902467,376732
727925413,1807178
704554796,508576
687974452,11682319
687974322,10409417
687974417,8986310
687968961,19913
722600268,434
687974333,3904459
723172190,32669
687973455,367354
687974189,9786907
690177410,7396035
702574640,133366
690177195,9825548
709629288,103406
709629627,103403
709629756,459765
701071848,10817696
687974457,11455400
701058378,11859954
687974445,6288455
717833246,9324858
717908857,985910
687974373,11532036
687974374,11773612
716119945,11430877
770297867,31051
757750761,932150
770298127,2979
757791833,7377
762370517,347167
762361767,3989
762377983,49192
763220835,250127
755666578,76775
750836108,7210795
774015138,732143
750836400,622463
774440265,699962
777394863,1314966
778244956,1249346
777462156,235160
777462339,235160
783448278,4608211
783889046,29258
783901209,1213044
784031492,5873724
785185349,11899076
785949025,172302
785990254,7308383
786016887,242785
786026760,11047607
787066660,12459089
787066689,12459089
787067339,8551999
787277319,12512500
787277411,12510263
790383480,12512500
790579166,8446933
791244185,240983
791257476,7400979
791259894,4373456
791260546,1622018
791282920,125937
794713777,11795991
794723053,2210489
777423218,226593
795188608,175080
795196807,147702
795196869,147702
796054014,8240291
796393560,1288339
796396251,49865
798413752,135338
798757871,1282281
799805505,1282281
799834293,231612
799834789,5001169
799852424,39861
799852919,318837
717824548,11225869
802685332,6099154
802685452,12424685
803139498,11889125
803194500,11681679
804289253,6291680
804807609,480526
805855040,12384930
807805880,487971
807933379,11393073
808014574,552196
808821588,537586
808882986,227016
808883666,191362
808901872,704954
812939680,298151
812977085,714055
812978008,167556
812978480,321028
812992495,874093
812994567,121837
813384308,4177
814438174,100211
815196217,12612441
815197277,11275694
815197332,11275694
815197911,12107784
815221252,9319763
815422309,12568591
815422933,12139449
815461500,12036734
815463070,12359043
815463533,9340128
815463635,12153905
815464269,1975707
815465843,12674356
815466472,10918609
815466955,12274396
815469221,11896262
815477480,12107819
815478327,11310295
815479073,12698855
815479281,11985350
816699323,12132877
816701962,7117075
816702567,11926270
816702599,11926270
817008473,10722264
817023071,9443295
817023144,9094518
818104712,10585722
777390975,446444
750824440,11421622
761132632,101366
772228887,130696
777932531,1273371
774519118,929915
777181054,8718
763174942,12365004
772251049,5142
750825822,5886383
772290642,265161
777461111,313876
763090637,12100409
774524380,446846
750822904,11862147
758803310,12151619
687968791,2846
687968718,487896
689008514,5351555
703556172,1209358
687969072,9430970
687968958,85486
687968818,529523
687968829,50715
687969001,306621
687969016,1130274
781338649,363449
687969003,395747
687969600,2846
687969601,14905
687969828,1696469
687969604,7111
687968931,11212667
687969149,10472735
687968932,10118464
687968933,10376126
687969610,7005
687969617,10
687969030,7849201
687968904,1125825
687968938,46421
687968927,419417
687969948,5138126
687969507,134253
687969508,307049
687970142,1209293
687969771,7776128
687969154,257362
687970030,1177734
687969711,396
687969258,81410
687969222,4754524
687969239,10624249
687969713,395
687969263,7124910
687970351,541843
687969516,2081248
687969570,79124
687969810,6607112
687970468,41325
687970523,36420
687970527,145901
687970400,254890
687970532,814102
687969908,3206467
687970496,1546688
687970791,4557902
687970831,8238515
687970833,2211630
687970618,440628
687970629,723820
687970334,2838160
687970639,216977
687970341,6420761
687970327,752873
687970302,1920509
687970023,1653599
687970542,32622
687970225,61962
687970239,1493966
687971122,12551
687971230,2124415
687970880,2038721
687970933,32640
687970858,5985
687970935,475730
687970403,5688992
687970551,5758006
687970451,417318
687970677,3114495
687970682,6703953
687971350,14476
687971225,10010
687971264,186930
687971280,107019
687971365,11146756
687970769,5034277
687970986,50907
687971456,211226
687971371,204002
687971306,9343
687971148,4423133
687971423,64339
687970890,796118
687971666,18756
687971801,77812
687971494,976421
687971590,2200052
687971598,51339
687971310,34047
687971627,259614
687971651,162257
687971656,22254
687971696,68425
687971701,122393
687971675,3845
687971189,2762
687971534,139525
687971317,7409772
687971214,622023
687972120,646096
687971926,2794787
687971945,534017
687971882,1334004
687971742,3325043
687971763,37289
687971541,94503
687971474,461678
687972218,1889034
687972242,9056
687972033,234078
687972156,756548
687971552,1632666
687972077,136218
687972085,2030788
687972730,1559292
687972631,2006017
687972750,224809
687972429,477078
687972362,321219
687972363,2045605
687972460,122859
687972378,314251
687971869,4853332
687973061,81496
687972866,873570
687972673,46790
687972677,1053533
687972688,228712
687972704,54129
687973220,96925
687972498,177596
687972501,10695
687972718,3372049
687973449,21427
687972940,1316676
687973747,3328785
687973750,80245
687973669,709642
687973456,249639
687973525,1183661
687973226,34909
687973342,82642
687973261,3420372
687973262,3420372
687973843,681495
687973935,910361
687973686,117177
687974020,93119
687973957,3061304
687973875,334628
687973703,115445
687973973,1378464
687974435,2069579
687974271,1425397
687974236,530358
690925697,4754984
687974138,30366
687974142,9344625
687974332,491478
687974069,10039533
693778897,1851725
687973732,496486
687973821,123905
687974117,1013823
687974217,658394
774041717,93275
688745263,11810704
689008318,11827469
687974178,11475359
721855260,58231
687974344,1024529
697369338,22607
687974331,7103136
687974461,11648603
687974157,9420015
687974196,10360682
727915471,1237107
687974458,11775979
698098958,669651
687974443,10503379
703480157,10624249
687974450,7768512
789165871,12459089
783471046,537807
729130831,926486
783470397,2997359
791274735,254173
687974198,100280
729131023,323073
799833599,2130608
796032973,501890
783442889,370676
729495029,551536
777416583,167542
733350897,431563
687971536,3294171
785937464,12036206
774015759,15005
758879059,193650
794773045,3644077
799822418,206984
815477966,12424822
813367663,437
815465680,10525630
812941915,722984
812991643,40237
799853012,4985422
815468938,11211065
812943119,892302
816703346,11429584
814451198,723974
816701120,12252424
812992106,2772
802614140,12634678
802618190,12634678
802688405,11970285
802666040,12066192
803527681,129164
803525470,221147
803137260,11721085
803137332,11721085
818103727,60821
802685347,6099154
812945701,1064365
802654765,12135911
818101332,909617
808013777,39322
825177888,12774241
825178887,11275694
825249822,2337815
825324041,11260859
825342082,12717115
825342675,12717115
826851917,12762293
826857690,12486032
826871991,6528818
826873815,12481056
826873954,12577723
827207873,11891181
827214320,12490279
827226438,12802796
827226464,12802796
827239167,1975707
827240846,12467008
828084313,12020703
828163796,12080715
828172822,291626
828176699,11577106
828176981,12386462
828177255,813092
828188305,11510783
830141866,7187279
830142097,1806753
830142814,3458050
830157292,4693104
828163771,12080715
830581911,243
830595361,332461
830596025,7213810
830700550,9423446
830700721,7054601
830705345,7981591
831819244,3573089
831829614,7849116
833958765,12839827
833971830,12694603
833972467,12429875
833972818,12189732
833973510,12672433
833980052,9829613
833980390,11310295
833980746,12077578
833983740,9375388
834007408,12678678
836518552,188655
836853552,6704275
836878652,10522688
842382555,1047581
845197379,12622265
846360688,4950798
851438044,6099154
851442481,12271891
763093617,6538497
746870024,11493740
750836313,227879
808883963,333064
774045673,203501
764168062,11754237
687974444,11634615
775053245,6317280
814450773,158796
803139192,12032569
722622143,3017175
781548803,646478
733354022,12160612
687974195,11357596
772233736,416390
783938629,1431345
803526060,384032
721867046,916934
807993442,233005
781858010,3981977
773285519,65863
783452519,563356
687968793,10616248
755676879,45529
687969074,209442
687968992,133584
687968973,784634
687968692,186949
687969066,730727
772274061,12414561
782250695,503568
696948584,2297964
703502221,778870
777179398,900489
777179155,252331
778227602,11595297
687968875,9178
778183275,11923852
778268016,11278528
758901004,448501
778287637,746721
727937837,5947421
729129143,16687
687968888,199359
745161915,11826150
760086391,11272
687974398,11850350
761351324,757442
687968970,3306873
778255519,3670562
687968765,3692826
687969427,10717660
687968949,1162113
687969021,12725
687968943,9758174
687968916,846144
687968862,29620
687969439,6514
687969163,560456
687969614,4374528
687968814,3246294
687969128,10500713
687968922,11397176
687969047,8258049
687969816,2281659
687969817,4324064
687969413,8305879
687969017,5868698
687969085,6697040
687969340,72436
687969718,228549
687969720,2798282
687969939,462839
687969244,8931477
687969506,580158
687969648,1410399
687969193,6549888
687969298,10070222
687970144,119397
687969732,311897
687969307,9327335
687969318,228974
687969322,3047021
687969325,4139868
687969331,547498
687969335,8808415
687969339,9774145
687969634,10964892
687969540,7295782
687969544,19500
687969643,9625295
687969555,1370815
687969837,84098
687969547,92525
687969838,337397
687969644,167544
687969647,301591
687969649,519056
687969846,192450
687969653,32750
687970058,652852
687970067,33898
687969671,940500
687969624,6141346
687970082,728155
687969587,9868992
687969687,224715
687969534,2618248
687970086,100306
687969536,2071034
687969997,157319
687970509,37383
687970799,5428456
687970803,3465181
687970262,119902
687970266,1344463
687970471,263402
687970273,141584
687970006,233821
687970317,3587413
687970396,39277
687969876,1484664
687970484,7723164
687970915,121215
687970824,198097
687970577,3495635
687970711,77060
687971054,578401
687970944,2096107
687970328,178402
687970444,7228506
687971073,22491
687970221,577033
687971250,7364529
687971275,477632
687970839,2644394
687971035,62760
687971391,163786
687970441,564186
687970959,4809181
687971372,46115
687970418,5861094
687970901,125506
687971338,2136
687970881,782820
687971261,774630
687970977,10203326
687971124,258995
687971630,237736
687971673,7456522
687971665,64460
687970982,2761
687971708,62858
687971134,11913
687971384,1604745
687971316,115187
687971410,7091
687970893,1748682
687970898,202187
687971878,1206951
687971986,1820625
687971564,196324
687971686,194961
687971602,87720
687971506,1073196
687971777,145194
687971778,2292726
687971706,60216
687971527,2366736
687971797,1782935
687971823,133822
687971890,24443
687971218,767229
687972110,167000
687972119,23848
687971917,32433
687971937,1199903
687971737,53159
687971826,47727
687971114,214951
687971973,182597
