807816470,"12""",4.2,Very Good (VG),Draft,824561
808025361,LP Comp,13.95,Very Good Plus (VG+),Draft,618597
815428761,"12"" W/Lbl Sta",15.95,Mint (M),Draft,10856271
757698723,"12"" EP",14.45,Very Good Plus (VG+),Sold,6625744
814450509,"12"" Promo",4.47,Very Good Plus (VG+),Draft,2834875
825176149,"12""",12.45,Mint (M),Draft,12107784
830602358,"12"" EP",15.95,Very Good Plus (VG+),Sold,10411416
830156616,"2x12"" EP",7.95,Very Good (VG),Draft,2039604
830584794,"12""",11.95,Near Mint (NM or M-),Draft,8705963
815476460,"12""",14.95,Mint (M),Sold,9651031
812979611,"12""",5.49,Very Good Plus (VG+),Draft,285185
814460513,"12"" W/Lbl",4.2,Very Good (VG),Draft,820222
830699817,"12""",7.95,Very Good Plus (VG+),Draft,1315536
830584119,"12"" EP",12.95,Very Good Plus (VG+),Draft,6811088
830700057,"12""",13.95,Very Good Plus (VG+),Draft,6965844
816975248,"12""",14.95,Mint (M),Draft,11952195
812946057,LP Album,12.95,Very Good Plus (VG+),Draft,9242960
830593949,"12""",9.95,Very Good Plus (VG+),Draft,2793722
830157115,"12"" EP",13.45,Near Mint (NM or M-),Draft,6303921
830143842,"12""",5.95,Very Good (VG),Draft,36460
816702456,"12""",15.95,Mint (M),Draft,12226815
830699667,"12""",10.95,Near Mint (NM or M-),Sold,5613890
816977296,"12"" EP",13.95,Mint (M),Draft,11636825
823087904,CD Album,12.95,Mint (M),Sold,2923676
828164643,"12"" EP",12.95,Mint (M),Draft,172495
827619610,"12"" EP",12.95,Mint (M),Draft,12134718
799853955,"12""",6.45,Very Good Plus (VG+),Sold,459112
830706307,"12""",5.95,Very Good Plus (VG+),Draft,1101749
802666795,"12"" EP",13.95,Mint (M),Sold,12012736
802666178,"12"" EP",14.95,Mint (M),Draft,12016196
799853874,LP Album,19.95,Very Good Plus (VG+),Draft,609989
828151592,"12"" EP",13.95,Mint (M),Draft,12384650
803152740,"12"" W/Lbl",13.95,Mint (M),Draft,11405774
803153234,"12"" EP",13.95,Mint (M),Draft,8289720
829927710,"2x12"" Comp",34.95,Mint (M),Draft,9836222
828163976,"12""",12.95,Mint (M),Draft,12480480
809920405,"12"" EP",14.95,Mint (M),Sold,12684870
852093774,"2x12"" Album",33.95,Mint (M),Draft,12741650
853232566,"12""",15.95,Mint (M),Sold,12605898
853218443,"12"" RE",15.95,Mint (M),Draft,11679290
851444538,LP Album RE,23.95,Near Mint (NM or M-),Sold,11744349
853193098,"12""",14.95,Mint (M),Sold,11310295
853167296,"12"" EP",14.95,Mint (M),Sold,12077578
852089066,"12"" EP",14.95,Mint (M),Sold,12672705
834003947,"12"" EP",14.95,Mint (M),Draft,12685706
851443253,2xLP Album,25.95,Very Good Plus (VG+),Draft,1356081
852097429,"12""",14.45,Mint (M),Draft,12636367
853231866,"12""",14.95,Mint (M),Draft,11432966
846339242,2xLP Album Cle,55.95,Near Mint (NM or M-),Draft,170662
852084679,"2x12"" Album RP",26.95,Mint (M),Sold,12927051
853196115,"12"" EP",14.95,Mint (M),Draft,12128603
852093380,"12"" W/Lbl",13.95,Mint (M),Draft,12338243
831816040,"12"" Ltd",23.95,Near Mint (NM or M-),Draft,3490585
836881739,"12""",5.95,Very Good Plus (VG+),Draft,332307
852093523,"12"" EP",16.95,Mint (M),Draft,12416031
846356287,2xLP Album,59.95,Very Good Plus (VG+),Sold,753252
853224957,"2x12"" Album",37.95,Mint (M),Draft,12775223
851469677,"7"" Ltd Unofficial",10.2,Mint (M),Sold,12883379
845197971,"12""",13.95,Mint (M),Draft,65325
852093479,"12"" Single",16.95,Mint (M),Sold,12884648
836370404,"12""",15.95,Mint (M),Draft,11970285
836861548,LP Comp RM,22.95,Near Mint (NM or M-),Sold,4818604
852048103,"12"" RP",9.95,Very Good Plus (VG+),Sold,1436009
833975471,"12""",14.95,Mint (M),Sold,12769852
852046566,"3x12"" Album",39.95,Mint (M),Draft,12694603
848175015,LP Album Ltd Tur,24.95,Mint (M),Sold,12448846
836853048,"12""",12.95,Near Mint (NM or M-),Draft,6737910
846341991,2xLP Album,98.95,Very Good Plus (VG+),Draft,356592
854401180,"12"" RE",15.95,Mint (M),Sold,12434663
835421427,"12""",13.95,Mint (M),Draft,11275694
831818877,"12"" EP Ltd Num",12.95,Near Mint (NM or M-),Draft,7275402
851443536,2xLP Album,49.95,Near Mint (NM or M-),Sold,357134
836884052,"12"" EP",12.95,Very Good Plus (VG+),Sold,8360498
852097508,"12"" EP",15.95,Mint (M),Draft,12154366
846343255,"2x12"" Comp Ltd",19.95,Near Mint (NM or M-),Draft,560004
851443343,LP Album + LP Comp + RE RM RP 150,39.95,Near Mint (NM or M-),Sold,8695392
848175222,2xLP Comp,32.95,Mint (M),Draft,12805490
836895315,"12"" Promo",29.75,Very Good Plus (VG+),Draft,7202501
836867065,"12"" EP Maxi RM",17.95,Near Mint (NM or M-),Sold,8685547
836488405,"12""",11.95,Very Good Plus (VG+),Draft,5294896
852049917,"12""",11.95,Very Good Plus (VG+),Draft,1323246
836853915,"12""",9.95,Very Good Plus (VG+),Draft,4673887
845198526,"12""",12.95,Near Mint (NM or M-),Draft,11664127
836883844,"12""",7.47,Very Good Plus (VG+),Draft,514260
852064378,"12""",8.95,Very Good Plus (VG+),Draft,1742485
855418877,"12"" EP",20,Mint (M),Sold,9525705
855419009,"12"" EP 180",21.99,Mint (M),Draft,10272005
855434194,"12""",7.99,Very Good Plus (VG+),Sold,57418
855877403,"12""",8.99,Very Good (VG),Draft,126530
855878159,"12""",6.99,Very Good Plus (VG+),Draft,89329
855878520,"12"" EP",4.5,Very Good Plus (VG+),Draft,104889
860044386,"3x12"" Album Ltd",33.99,Mint (M),Draft,12745959
860044445,"12"" EP",13.99,Mint (M),Sold,11636825
860045975,2xLP Album Cle,27.99,Mint (M),Draft,10817696
860046540,2xLP Album,30.99,Mint (M),Draft,11460291
860285264,"12"" EP",13.99,Mint (M),Sold,11636825
860656804,2xLP Comp,16,Very Good (VG),Sold,153378
860674117,LP Album + CD Album,21.99,Very Good Plus (VG+),Sold,2138041
860686465,LP Album RE RP,25.99,Very Good Plus (VG+),Draft,1724093
862216165,LP Album SP,10,Very Good Plus (VG+),Draft,10845388
862720266,"12"" EP",14,Mint (M),Sold,11636825
863548550,2xLP Album Gat,14,Good Plus (G+),Draft,125902
863549153,2xLP Album,40,Very Good Plus (VG+),Sold,107081
863549750,2xLP Album,25,Good Plus (G+),Sold,220556
863552007,"12""",2.5,Very Good (VG),Sold,227906
866055242,"12"" EP",14,Mint (M),Sold,11636825
868965817,"12"" EP",14,Mint (M),Sold,11636825
870335927,"2x12"" Comp Blu",35,Mint (M),Sold,12955021
870336276,"12""",15,Mint (M),Draft,12035575
870337226,"10"" S/Sided Unofficial",21.99,Mint (M),Draft,11237753
870337686,"12""",15,Mint (M),Draft,12927399
870338360,"12"" EP",15,Mint (M),Sold,12077578
870339642,"12""",15,Mint (M),Draft,10822915
870340330,"12""",16,Mint (M),Sold,12985565
870341374,"12"" RP",14,Mint (M),Draft,12990896
870675718,"12"" EP",14.5,Mint (M),Sold,12472718
870684604,"12"" Unofficial W/Lbl",15,Mint (M),Draft,2929397
870685352,"12"" EP",15.49,Mint (M),Draft,12710857
870685372,"12"" EP",15.49,Mint (M),Sold,12710857
870685597,"12""",16.99,Mint (M),Sold,12949788
870686100,2xLP Album,27.99,Mint (M),Draft,12816572
872236841,"12""",15,Mint (M),Draft,12881177
872247991,"12"" EP",13,Mint (M),Draft,3925651
872249198,"12"" EP W/Lbl",15,Mint (M),Draft,12952624
872249576,"10"" Ltd",14,Mint (M),Draft,11774196
872263308,"12""",14,Mint (M),Sold,11310295
872263739,"12""",15,Mint (M),Sold,12135112
872496058,"12"" EP",13,Mint (M),Sold,12158235
687968684,"12""",5.49,Very Good Plus (VG+),Sold,79368
875751441,"12"" EP",15,Mint (M),Sold,12077578
876818475,"12"" EP Ltd",12.99,Mint (M),Draft,11017280
877079315,"12"" EP",8.99,Near Mint (NM or M-),Draft,3094998
877079451,"12""",5.99,Very Good Plus (VG+),Draft,4182
877080476,"12"" Promo",16.99,Very Good Plus (VG+),Sold,714055
877081155,"2x12"" Ltd",50,Very Good (VG),Sold,22637
877445862,"12""",33.99,Near Mint (NM or M-),Sold,22015
877447657,"12""",22.99,Mint (M),Sold,191915
879439286,"12"" EP Ltd W/Lbl",10.99,Mint (M),Draft,12041989
879486173,LP Tra,20,Near Mint (NM or M-),Draft,864121
879500565,"12""",10.99,Mint (M),Sold,341710
879500623,"12""",9.99,Mint (M),Draft,341710
882095060,"12""",16.99,Mint (M),Draft,12949788
884786974,"12""",11,Mint (M),Draft,12246019
884790046,"7""",11,Mint (M),Draft,6987759
884801655,"12""",11,Mint (M),Draft,8375207
884802719,"12"" EP",14,Mint (M),Draft,12861882
884850185,"12"" EP",14,Mint (M),Sold,11636825
884854072,"12"" EP W/Lbl Sta",10,Mint (M),Draft,10208966
884979148,"12""",11,Mint (M),Sold,4044638
885284843,"12"" EP Gre",11,Mint (M),Draft,9534861
885285582,"12""",13,Mint (M),Draft,7507459
885299353,"12""",16,Very Good Plus (VG+),Sold,110069
885314182,LP Album,2,Very Good Plus (VG+),Draft,2334057
885331364,"12"" EP",14,Mint (M),Draft,12861882
802665801,"12"" EP W/Lbl",23.99,Mint (M),Sold,12069764
887098087,"12""",16.99,Near Mint (NM or M-),Draft,483094
887098366,"12""",13.99,Very Good Plus (VG+),Draft,366506
887131136,"12"" EP",14.99,Very Good Plus (VG+),Draft,883768
887131251,"12""",14.99,Very Good Plus (VG+),Draft,680882
887131959,"12"" Comp Ltd",15,Very Good (VG),Draft,210621
887132146,"12""",14,Very Good Plus (VG+),Draft,189600
887132651,"12"" EP",15,Very Good Plus (VG+),Draft,27025
887144112,"12""",40,Very Good Plus (VG+),Draft,48066
888589486,"12""",10,Very Good Plus (VG+),Draft,75498
888591105,"12""",13,Near Mint (NM or M-),Draft,6949441
889164060,LP Album RE,22.99,Very Good Plus (VG+),Sold,7370435
889293575,"12""",4.2,Very Good Plus (VG+),Draft,332416
889293860,"12"" EP",7,Very Good Plus (VG+),Draft,32910
889295113,"12""",7.99,Very Good Plus (VG+),Draft,497196
889641059,"12""",14,Very Good Plus (VG+),Draft,63995
889641148,"12""",4.2,Very Good Plus (VG+),Draft,90351
687973245,"12""",5.99,Very Good Plus (VG+),Draft,168515
889642115,"12"" EP Pea",14,Near Mint (NM or M-),Draft,6976149
889652021,"12"" EP",12.99,Very Good Plus (VG+),Draft,6998731
889654247,"12""",16.99,Very Good Plus (VG+),Sold,32147
889654504,"12""",4.2,Very Good Plus (VG+),Draft,280074
889659097,"12""",4.2,Very Good Plus (VG+),Draft,10804
889659405,"12""",4,Very Good (VG),Draft,42173
892520194,"12""",5.99,Very Good Plus (VG+),Draft,123808
892548264,"12"" Ltd Pur",15.99,Mint (M),Draft,11603905
892548694,"12""",12.99,Very Good Plus (VG+),Draft,49181
892554214,"12"" EP",7.99,Very Good Plus (VG+),Draft,441146
892559377,"12""",3,Very Good (VG),Draft,131533
892975325,"12""",9.99,Very Good Plus (VG+),Draft,5069635
893019584,"12""",4,Very Good Plus (VG+),Draft,105888
894998780,"12"" EP",15.99,Mint (M),Draft,12916865
895377295,"12"" RE",20,Mint (M),Draft,13047516
895394925,"12"" EP",15.99,Mint (M),Draft,12965600
897532062,2xLP Album,4.2,Very Good (VG),Draft,158733
897551634,"12"" Promo",4.2,Very Good (VG),Draft,1636334
897553715,"12"" Single",15.99,Very Good Plus (VG+),Sold,1855307
900789672,"12"" Promo",4.2,Very Good Plus (VG+),Sold,412140
786028643,"12"" Ltd W/Lbl",13,Mint (M),Sold,11891082
770281659,"12"" RP",13,Mint (M),Sold,12160460
763092125,2xLP Album Ltd Whi,31,Mint (M),Draft,12074080
690143967,2xLP Album Ltd RE Gre,30,Mint (M),Draft,11901328
687968960,"12""",2.5,Very Good Plus (VG+),Sold,2598
772228807,"12"" EP",6.25,Very Good (VG),Draft,46991
778268771,"12""",14.5,Mint (M),Sold,12269940
687974352,"3x12"" Album",31,Mint (M),Draft,6560091
783983141,"12"" EP Blu",16,Very Good Plus (VG+),Draft,1089375
687968681,"12""",5.25,Very Good Plus (VG+),Draft,34822
786028776,"12"" Ltd W/Lbl",13,Mint (M),Sold,11891082
687968972,"12""",3.9,Very Good (VG),Draft,1216847
777145745,"12"" Gre",16,Mint (M),Draft,9334337
778284984,"12"" Single",16,Mint (M),Draft,11963152
687968800,"12""",5.25,Very Good Plus (VG+),Draft,325694
777458677,"12"" Maxi",4.9,Very Good Plus (VG+),Sold,3506703
795205782,"12""",10.5,Near Mint (NM or M-),Sold,19074
687968974,"12""",3.9,Very Good Plus (VG+),Draft,302132
687968868,"12""",3.9,Very Good Plus (VG+),Draft,64455
687968870,"12""",3.9,Very Good Plus (VG+),Draft,69299
687968995,"12""",5.25,Very Good Plus (VG+),Draft,985184
772228338,"2x12"" EP",12.5,Very Good (VG),Draft,9392
777946675,"12"" Promo",5.8,Very Good Plus (VG+),Draft,297072
808028225,2xLP Album Promo,48,Very Good Plus (VG+),Sold,234287
687968758,"12"" Maxi",42,Very Good Plus (VG+),Sold,214404
687969004,"12""",5.8,Very Good Plus (VG+),Draft,30104
762378516,"12"" Maxi",9.75,Very Good Plus (VG+),Sold,312771
687968754,"12""",37,Very Good Plus (VG+),Sold,200154
783454419,LP Album Promo,7.25,Very Good Plus (VG+),Draft,2400801
687968763,"12"" MP",69,Very Good Plus (VG+),For Sale,5497547
796029847,"12""",10.5,Very Good Plus (VG+),Sold,632897
687968878,"12"" Smplr",3.9,Very Good Plus (VG+),Draft,1427230
815429204,"12"" RE RP W/Lbl Whi",17,Near Mint (NM or M-),Draft,11363140
690144600,"10x12"" Comp Ltd Yel + Box",95,Near Mint (NM or M-),Sold,6884693
772305906,"12""",4.9,Very Good Plus (VG+),Draft,452101
687969703,CD Comp Mixed,9,Near Mint (NM or M-),Sold,7003758
687969039,"12"" TP",9.5,Very Good Plus (VG+),Draft,7834494
687969425,"12"" Single 180",12,Near Mint (NM or M-),Draft,7752216
687969426,"12"" EP",12,Near Mint (NM or M-),Draft,4801086
777392391,"12"" Single",12.5,Very Good (VG),Draft,10639319
777460981,"12""",6.75,Very Good (VG),Sold,820527
687968796,CD Album RE RM,5.25,Very Good Plus (VG+),Draft,1321412
777460674,"12""",14.5,Mint (M),Draft,652941
781592251,"12""",8.75,Very Good Plus (VG+),Draft,46605
687969048,"12""",12,Near Mint (NM or M-),Draft,7941725
687969103,"12"" Ltd",12,Mint (M),Sold,10970004
687969608,CD Album,9,Very Good Plus (VG+),Draft,8920304
712877277,"12"" RE",14.5,Mint (M),Sold,4605961
758899737,"12""",8.75,Very Good (VG),Draft,25887
687969028,"12""",7.25,Very Good Plus (VG+),Draft,91252
762359946,"12""",9.75,Very Good Plus (VG+),Draft,246258
687968885,"12""",6.75,Very Good Plus (VG+),Draft,62312
687969138,"12"" Lim",15,Mint (M),Draft,2211726
716122096,"12"" RP",13.5,Mint (M),Draft,11372507
692210370,"12""",10.5,Mint (M),Draft,10664718
687969175,"12"" EP",11,Very Good Plus (VG+),Sold,313744
778284078,"12"" Single",15,Near Mint (NM or M-),Draft,11963131
687969173,"12""",10.5,Very Good Plus (VG+),Draft,63414
687968893,"12"" Ora",6.75,Near Mint (NM or M-),Sold,4015882
687969412,CD Album RE,12,Mint (M),Sold,3060513
687968860,"7"" Ltd Pic Ski",24,Mint (M),Draft,11360358
781351594,"12""",19,Good Plus (G+),Draft,471821
687969820,CD Promo Smplr,8,Near Mint (NM or M-),Sold,5547384
730677474,"12""",7.8,Very Good Plus (VG+),Sold,263375
687969018,"12"" Promo RE",6.75,Very Good (VG),Draft,6620316
687969273,CD Album RE,13,Near Mint (NM or M-),Draft,6532041
687969921,"12""",8,Very Good Plus (VG+),Draft,483294
687969182,"12"" EP Ltd Num",13,Very Good Plus (VG+),Draft,182151
687969705,CD Album RE RM,9,Very Good Plus (VG+),Sold,2906350
687969479,"12""",12.5,Mint (M),Draft,1460755
687969480,"12""",12.5,Mint (M),Draft,2104856
687969787,"12""",10.75,Near Mint (NM or M-),Sold,4467883
687969481,"12""",12.5,Very Good Plus (VG+),Draft,72470
687969721,LP,9.5,Very Good (VG),Draft,4153972
687970139,CD Album Copy Prot. Enh Dig,7.25,Near Mint (NM or M-),Draft,294216
687969928,"12""",8,Very Good Plus (VG+),Draft,362708
687969929,CD Album Club,8,Very Good Plus (VG+),Sold,7608229
687969934,CD Mixed,8,Near Mint (NM or M-),Draft,210278
687969707,CD Comp,9,Very Good Plus (VG+),Sold,9949449
687969346,"12""",14,Mint (M),Sold,8763169
687969496,CD Maxi Promo,10,Mint (M),Sold,856760
687969277,"12"" EP",13,Very Good Plus (VG+),Draft,111524
687969279,"12""",13,Near Mint (NM or M-),Sold,6150208
687969282,"12""",13,Very Good Plus (VG+),Draft,753373
687968859,"7"" Pin",21,Mint (M),Sold,11428260
687969437,"12"" S/Sided",12,Near Mint (NM or M-),Draft,602614
687969356,"12"" RE",14,Mint (M),Draft,10242656
687970031,"12""",7.25,Very Good Plus (VG+),Draft,14555
687969448,"12"" EP",12,Near Mint (NM or M-),Draft,6186496
687969452,"12"" EP",12,Mint (M),Draft,10013184
687968919,"12""",12,Very Good Plus (VG+),Draft,48620
687969778,"12"" EP",10.5,Very Good Plus (VG+),Draft,4608578
687969306,"12""",13,Mint (M),Draft,8879709
687969310,CD Album RM + CD Comp,13,Very Good Plus (VG+),Draft,6330599
687969458,"12""",12,Mint (M),Sold,2773944
687968939,"10"" EP 140",14,Mint (M),Sold,6911401
687969312,"7"" Single",13,Mint (M),Sold,7845070
687969743,CD Album,10,Mint (M),Sold,6741560
687968852,CD Album Comp,14,Near Mint (NM or M-),Sold,1975110
687969576,"12"" TP W/Lbl",12.5,Very Good Plus (VG+),Draft,447652
687969466,"10""",12,Very Good Plus (VG+),Sold,129066
687969326,"12"" EP",13,Near Mint (NM or M-),Draft,6378162
687968851,4xCD Comp + Box Ltd,13,Very Good Plus (VG+),Sold,103947
687969327,2xCD Comp,13,Near Mint (NM or M-),Draft,6293984
687969336,VHS NTSC T-3,13,Very Good Plus (VG+),Sold,5927553
687970164,"12""",7.25,Near Mint (NM or M-),Draft,6980
687970168,"12"" EP",7.25,Near Mint (NM or M-),Sold,25595
687970171,"12"" EP Promo",7.25,Near Mint (NM or M-),Draft,12816
687970173,"12"" TP",7.25,Very Good Plus (VG+),Sold,2452203
687969834,"12""",9,Very Good Plus (VG+),Sold,7235747
687970044,CD Album,8,Mint (M),Sold,6332125
687969840,"12""",9,Very Good Plus (VG+),Sold,64688
687969549,"12"" EP",11,Very Good Plus (VG+),Draft,20007
687970005,"12""",10,Mint (M),Draft,5818536
687969967,"12""",8,Very Good (VG),Draft,323271
687969968,"12""",8,Very Good Plus (VG+),Draft,337821
687970195,"12""",8,Near Mint (NM or M-),Sold,359861
687969662,"12""",12,Very Good Plus (VG+),Sold,7861210
687970064,"12"" EP",9,Mint (M),Sold,2721566
687970069,"12""",9,Very Good Plus (VG+),Draft,1718601
687969805,"12"" Gre",10.75,Very Good Plus (VG+),Draft,2217716
687970152,CD Album RP,7.25,Very Good (VG),Sold,4465286
687969971,CD Album,8,Mint (M),Draft,2760467
687969696,2xCD Comp,12,Near Mint (NM or M-),Draft,5693593
687970247,"12""",7.25,Very Good Plus (VG+),Sold,583701
687970908,"12""",5.25,Very Good Plus (VG+),Draft,4765
687970252,"12"" S/Sided",7.25,Very Good Plus (VG+),Draft,2854703
687970458,"12""",5.8,Very Good Plus (VG+),Draft,804185
687970387,"12"" EP Promo W/Lbl",7.25,Near Mint (NM or M-),Sold,9431794
687970463,"12""",5.8,Mint (M),Draft,224169
687970696,"12""",5.25,Very Good Plus (VG+),Draft,4439
687970822,"7"" Single",5.25,Near Mint (NM or M-),Draft,1030520
687969859,"12"" EP",9.5,Near Mint (NM or M-),Draft,4421602
687970269,"12""",7.25,Mint (M),Draft,44045
687970275,"12"" Promo",7.25,Very Good Plus (VG+),Sold,9693445
687970622,"12""",7.25,Very Good Plus (VG+),Sold,8526001
687970477,CD Album Club,6.75,Near Mint (NM or M-),Sold,3933935
687970361,CD Comp Club,6.75,Near Mint (NM or M-),Sold,982876
687969892,"2x12""",9.5,Very Good Plus (VG+),Draft,494644
687969900,"12"" S/Sided W/Lbl",9.5,Near Mint (NM or M-),Sold,4020356
687970366,CD Album RP,6.75,Very Good Plus (VG+),Draft,233116
687969980,"12""",9.5,Very Good Plus (VG+),Draft,194524
687970368,CD Album Enh P/Mixed RE RM,6.75,Very Good Plus (VG+),Draft,7274624
687970493,CD,6.75,Near Mint (NM or M-),Draft,1285383
687969593,2xCD Comp,14,Near Mint (NM or M-),Draft,167663
687969581,"2x12""",12.5,Mint (M),Sold,1396164
687969582,"2x12""",12.5,Mint (M),Sold,1396164
687970573,CD Album,5.8,Near Mint (NM or M-),Sold,630435
687970920,"12""",5.25,Mint (M),Draft,168245
687970819,"12"" EP",5.25,Near Mint (NM or M-),Sold,11034
687970923,"12""",5.25,Very Good Plus (VG+),Draft,778050
687970823,LP Album,5.25,Near Mint (NM or M-),Sold,2412162
687970702,"12"" EP",5.25,Near Mint (NM or M-),Draft,76517
687970584,CD Album Enh,5.8,Near Mint (NM or M-),Draft,472825
687970626,"12""",7.25,Very Good Plus (VG+),Sold,72434
687970631,"12""",7.25,Very Good Plus (VG+),Sold,7390
687970008,"12""",10,Very Good Plus (VG+),Sold,80286
687970592,"12"" Single",5.8,Very Good Plus (VG+),Draft,123447
687970721,"12""",5.25,Mint (M),Draft,421875
687970322,"12"" EP Promo W/Lbl",7.25,Near Mint (NM or M-),Draft,1111186
687970646,"12""",7.25,Near Mint (NM or M-),Draft,1134029
687970647,"12""",7.25,Near Mint (NM or M-),Draft,1383981
687970726,"12""",5.25,Mint (M),Draft,110361
687970303,CDr Album,7.25,Mint (M),Sold,7837976
687970332,LP Album,7.25,Mint (M),Sold,5256687
687970670,"12""",7.25,Very Good Plus (VG+),Draft,221117
687970749,"12""",5.25,Very Good (VG),Draft,219128
687970311,CD Comp,7.25,Near Mint (NM or M-),Sold,3917
687970343,"12"" Unofficial",8,Very Good Plus (VG+),Draft,562779
687971117,"12"" Dis",4.2,Very Good Plus (VG+),Draft,946690
687971243,CD Comp,4.2,Very Good Plus (VG+),Sold,1267576
687971559,"12"" Promo",3.9,Near Mint (NM or M-),Draft,3081467
687971227,"12""",4.2,Very Good Plus (VG+),Sold,74851
687970842,"12""",5.25,Very Good Plus (VG+),Sold,138792
687970845,"12""",5.25,Very Good Plus (VG+),Draft,62704
687970402,2xCD Comp Mixed,7.25,Very Good Plus (VG+),Draft,111351
687971302,"12""",4.2,Very Good Plus (VG+),Sold,3715
687970864,"12"" EP",5.25,Very Good Plus (VG+),Draft,62493
687970867,"12""",5.25,Very Good Plus (VG+),Sold,244071
687970947,"12""",5.25,Near Mint (NM or M-),Sold,37294
687970408,CD Album Club RE,7.25,Near Mint (NM or M-),Sold,1804694
687970965,"12"" EP",5.25,Very Good Plus (VG+),Sold,1317197
687970350,LP Ltd,8,Mint (M),Sold,3021404
687971339,"12""",4.2,Very Good Plus (VG+),Draft,244062
687971341,"12"" Promo",4.2,Near Mint (NM or M-),Draft,3200133
687972095,"12"" Promo",3.25,Very Good Plus (VG+),Draft,1021360
687972103,"12""",3.25,Very Good Plus (VG+),Sold,125247
687971344,"12"" Promo TP",4.2,Near Mint (NM or M-),Sold,117823
687972115,"12""",3.25,Very Good Plus (VG+),Sold,201229
687971347,LP Comp Ter,4.2,Very Good Plus (VG+),Draft,1444223
687971994,"12"" Promo",3.25,Mint (M),Draft,3507925
687971359,2xCD Album,4.2,Very Good Plus (VG+),Sold,23064
687971668,"12""",3.9,Very Good Plus (VG+),Draft,5927
687971363,"12""",4.2,Near Mint (NM or M-),Draft,4012
687970765,CD Maxi,5.8,Very Good Plus (VG+),Sold,520812
687971277,"12""",4.2,Very Good Plus (VG+),Draft,706848
687970766,CD Comp Mixed,5.8,Very Good Plus (VG+),Draft,251510
687971172,"12""",5.25,Very Good Plus (VG+),Sold,243398
687971639,"12"" Promo",4.2,Near Mint (NM or M-),Draft,1349887
687970776,CD Album RE,5.8,Very Good Plus (VG+),Sold,1729263
687971300,LP Album,4.2,Very Good Plus (VG+),Sold,1028244
687971788,"12""",3.25,Near Mint (NM or M-),Sold,155150
687971792,"12""",3.25,Near Mint (NM or M-),Draft,229385
687971393,"12""",4.2,Very Good Plus (VG+),Sold,2270304
687971399,CD Comp Mixed,4.2,Near Mint (NM or M-),Draft,2409672
687971677,"2x12"" Promo",3.9,Near Mint (NM or M-),Draft,892539
687971951,"12""",3.9,Very Good Plus (VG+),Draft,371330
687970990,CD Album,5.8,Near Mint (NM or M-),Draft,2097761
687971679,LP Album Gat,3.9,Very Good Plus (VG+),Draft,1575060
687971421,CD,4.2,Near Mint (NM or M-),Draft,2271854
687971422,CD Comp,4.2,Near Mint (NM or M-),Draft,788621
687971430,CD Album,4.2,Very Good (VG),Draft,1512087
687971211,"12"" Smplr",5.25,Very Good Plus (VG+),Draft,180374
687970895,"12"" W/Lbl Sti",5.8,Very Good Plus (VG+),Draft,8673277
687972208,"12""",3.25,Very Good Plus (VG+),Draft,2675507
687972099,"12""",3.25,Mint (M),Draft,106168
687972212,"12"" Promo",3.25,Very Good Plus (VG+),Draft,69880
687972002,"12""",3.25,Very Good Plus (VG+),Sold,199026
687971587,"12""",4.2,Very Good (VG),Sold,302546
687971497,CD,4.2,Very Good Plus (VG+),Draft,169721
687972131,"12""",3.25,Mint (M),Draft,14665
687971593,"12""",4.2,Very Good Plus (VG+),Sold,335879
687971636,"12"" Blu",4.2,Very Good Plus (VG+),Sold,139510
687971516,CD Album,4.2,Mint (M),Sold,2092112
687971693,"12""",4.2,Near Mint (NM or M-),Draft,195154
687971659,"12""",4.2,Near Mint (NM or M-),Draft,80117
687971519,CD Album Enh,4.2,Very Good Plus (VG+),Draft,605988
687972046,"12""",3.9,Very Good Plus (VG+),Draft,104356
687971722,"12""",4.2,Very Good Plus (VG+),Draft,321248
687971842,"12"" EP",4.2,Very Good Plus (VG+),Draft,766115
687971847,LP Album,4.2,Very Good Plus (VG+),Sold,2067788
687971849,"12"" S/Sided Unofficial W/Lbl Sta",4.2,Very Good Plus (VG+),Sold,207368
687970997,CD Album,5.8,Near Mint (NM or M-),Sold,9846742
687971479,"12"" Smplr Par",4.2,Very Good Plus (VG+),Draft,93558
687972743,"12""",2.5,Very Good Plus (VG+),Sold,149307
687972744,"2x12""",2.5,Very Good Plus (VG+),Draft,494849
687972634,"12""",2.5,Very Good Plus (VG+),Draft,31440
687972774,"12"" Promo",2.5,Very Good Plus (VG+),Sold,1779703
687972777,"12""",2.5,Very Good Plus (VG+),Sold,95685
687972784,"12""",2.5,Very Good Plus (VG+),Sold,212660
687972126,"12"" Promo W/Lbl",3.25,Near Mint (NM or M-),Draft,123305
687972054,"12""",3.9,Very Good (VG),Draft,221636
687972263,LP Album Car,3.25,Very Good Plus (VG+),Draft,714501
687972650,"12"" W/Lbl Sti",2.5,Very Good Plus (VG+),Sold,3239386
687972336,"12""",3.25,Very Good Plus (VG+),Sold,201833
687972651,"12""",2.5,Very Good (VG),Draft,7148564
687972342,"12""",3.25,Very Good Plus (VG+),Sold,48855
687972150,"12""",3.25,Very Good Plus (VG+),Draft,62505
687972044,"12""",3.9,Near Mint (NM or M-),Sold,39898
687972160,"12""",3.25,Near Mint (NM or M-),Sold,113951
687971111,"12"" W/Lbl",5.8,Very Good Plus (VG+),Draft,1183784
687971749,"12""",4.2,Very Good Plus (VG+),Sold,97837
